Language,Response,Target,Predicted
Rama,"Based on the provided paragraphs, here is the analysis for determining the strategies for forming polar questions in the Rama language:

1. **Interrogative intonation only**: There is no explicit mention of using intonation alone to form polar questions in the provided paragraphs. Therefore, this strategy is coded as 0.

2. **Interrogative word order**: There is no information provided that indicates a change in word order is used to form polar questions. Therefore, this strategy is coded as 0.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, this strategy is coded as 0.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraphs. Therefore, this strategy is coded as 0.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, this strategy is coded as 0.

6. **Interrogative verb morphology**: There is no mention of interrogative verb morphology in the provided paragraphs. Therefore, this strategy is coded as 0.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs. Therefore, this strategy is coded as 0.

### Reasoning:
The provided paragraphs do not contain any explicit information about the strategies used to form polar questions in the Rama language. None of the seven strategies for forming polar questions are mentioned or described in the paragraphs. Therefore, all strategies are coded as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Tonkawa,"Based on the provided paragraphs from the descriptive grammar of Tonkawa, we can determine the strategies for forming polar questions in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**: There is no explicit mention of using intonation alone to form polar questions in the provided paragraphs. Therefore, we cannot confirm this strategy.

2. **Interrogative word order**: Paragraph 3 mentions that the normal word order in Tonkawa is subject, object, and verb, but it is not necessary and can vary. However, there is no specific mention that changing the word order alone can form polar questions.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraphs.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**: Paragraph 10 discusses the use of the interrogative suffix ""-'a"" in verb forms to indicate questions. This indicates that Tonkawa uses interrogative verb morphology to form polar questions.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs.

Based on the information provided, the strategy for forming polar questions in Tonkawa is primarily through interrogative verb morphology.

**Conclusion:**
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Tunica,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tunica, we can identify the strategies used for forming polar questions. Here is the analysis for each strategy:

1. **Interrogative Intonation Only**:
   - There is no explicit mention of using intonation alone to form polar questions in the provided paragraphs. Therefore, we cannot confirm this strategy.
   - **Code: 0**

2. **Interrogative Word Order**:
   - There is no indication that changing the word order alone is used to form polar questions.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-final Question Particle**:
   - Paragraph 28 mentions the interrogative postfix ""-n"" which follows any other postfix used with the same word. This suggests that a clause-final question particle is used.
   - **Code: 1**

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - Paragraph 28 mentions the interrogative postfix ""-n"" which is attached to verbs to form questions. This indicates the use of interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Wappo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Wappo, we can identify the strategies for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - There is no explicit mention of interrogative intonation as a strategy for forming polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

2. **Interrogative Word Order**:
   - There is no information suggesting that Wappo uses a specific word order to form polar questions. Thus, this strategy is not confirmed.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided text.

4. **Clause-final Question Particle**:
   - Paragraph 6 provides an example: ""he'ku mai'hotco'halanuma?"", translated as ""Is this where one walks along?"". The particle ""ma"" appears at the end of the clause, indicating the presence of a clause-final question particle.

5. **Clause-medial Question Particle**:
   - There is no evidence of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - Paragraph 7 mentions various verb forms and suffixes but does not indicate that any of these are used specifically for forming polar questions.

7. **Tone**:
   - Paragraph 5 mentions that ""Accent is exclusively one of stress although there seemed to be a suggestion of pitch in connection with the future and imperative."" However, there is no clear indication that tone alone is used to form polar questions.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Wappo are as follows:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Ute,"Based on the provided paragraphs from the descriptive grammar of Ute, here is the analysis of the strategies for forming polar questions in the Ute language:

1. **Interrogative intonation only**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
2. **Interrogative word order**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
3. **Clause-initial question particle**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
4. **Clause-final question particle**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
5. **Clause-medial question particle**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
6. **Interrogative verb morphology**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.
7. **Tone**: There is no explicit mention of this strategy in the provided paragraphs. Therefore, we cannot confirm its presence.

**Reasoning**:
The provided paragraphs do not explicitly mention any of the seven strategies for forming polar questions in Ute. Without explicit information, we cannot confirm the presence of any specific strategy.

**Conclusion**:
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0",clause-medial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Yurok,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Yurok, we can determine the strategies for forming polar questions in the language. Here is the relevant information extracted from the paragraphs:

1. **Paragraph 2**: It states that yes–no questions in Yurok are formed using the question particle ""hes,"" which is positioned either at the end of the sentence (less common) or more often after the first word or phrase of the sentence. This indicates the presence of a clause-initial and clause-medial question particle.

2. **Paragraph 43**: It provides examples of ""hes"" positioned at the end of the sentence, confirming the presence of a clause-final question particle.

From this information, we can conclude the following:

- **Interrogative intonation only**: There is no mention of intonation alone being sufficient to form polar questions.
- **Interrogative word order**: There is no mention of a change in word order being used to form polar questions.
- **Clause-initial question particle**: The particle ""hes"" can appear after the first word or phrase, which can be considered clause-initial.
- **Clause-final question particle**: The particle ""hes"" can appear at the end of the sentence.
- **Clause-medial question particle**: The particle ""hes"" can appear after the first word or phrase, which can be considered clause-medial.
- **Interrogative verb morphology**: There is no mention of verb morphology being used to form polar questions.
- **Tone**: There is no mention of tone being used to form polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, second position question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Nuuchahnulth,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Nuuchahnulth, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - There is no explicit mention in the provided paragraphs that polar questions can be formed by intonation alone. The examples provided show other markers being used to indicate questions.

2. **Interrogative Word Order**:
   - The paragraphs do not provide evidence that changing the word order alone can form polar questions. The examples show the use of specific morphemes to indicate questions.

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs. The examples show the use of suffixes and other markers but not a particle at the beginning of the clause.

4. **Clause-Final Question Particle**:
   - The provided paragraphs do not mention a clause-final question particle. The examples show the use of suffixes attached to the verb or other elements within the clause.

5. **Clause-Medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs. The examples focus on suffixes and other markers attached to verbs or other elements.

6. **Interrogative Verb Morphology**:
   - The paragraphs provide clear evidence of interrogative verb morphology. For example, in paragraph 1, it is mentioned that the polar interrogative attaches to the first word of a predicate that does not contain an interrogative root to form a yes/no question. Examples include:
     - (418) a. F@chp@j j`a`sr@o
     - (418) b. QtKTp` QtKÊT<(p)`9
   - This indicates the use of specific morphemes attached to the verb to form polar questions.

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs. The examples focus on morphological markers rather than tonal changes.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Nuuchahnulth are as follows:

- **Interrogative intonation only: 0**
- **Interrogative word order: 0**
- **Clause-initial question particle: 0**
- **Clause-final question particle: 0**
- **Clause-medial question particle: 0**
- **Interrogative verb morphology: 1**
- **Tone: 0**

Thus, the final output is:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Columbia-Wenatchi,"### Reasoning:

Based on the provided paragraphs, we can extract the relevant information about the strategies for forming polar questions in Columbia-Wenatchi (Nxa?amxcin).

1. **Interrogative intonation only**: There is no explicit mention of using intonation alone to form polar questions in the provided paragraphs. Therefore, we cannot confirm this strategy.
2. **Interrogative word order**: There is no information provided that suggests a change in word order is used to form polar questions.
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle.
4. **Clause-final question particle**: Paragraph 1 mentions that yes/no questions in Nxa?amxcin are marked by ""sa?"", which is represented as a particle. However, its exact position within the clause is not specified.
5. **Clause-medial question particle**: The status of ""sa?"" as a particle is mentioned, but its exact position within the clause is not specified.
6. **Interrogative verb morphology**: There is no mention of interrogative verb morphology.
7. **Tone**: There is no mention of tone being used to form polar questions.

Given the information, the only strategy that can be confirmed is the presence of a question particle ""sa?"", though its exact position is unclear. Since the position of ""sa?"" is not specified, we cannot definitively code for clause-initial, clause-medial, or clause-final particles.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-initial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Hidatsa,"### Reasoning:

Based on the provided paragraphs, we can identify the strategies used in Hidatsa for forming polar questions (yes-no questions). Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 8 mentions that context, facial expression, or intonational cues can indicate whether an interrogative speech-act is to be interpreted as a question or a cohortative suggestion. However, it does not explicitly state that intonation alone can form a polar question. Therefore, we cannot conclusively say that interrogative intonation only is a strategy used in Hidatsa.
   - **Code: 0**

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that changing the word order alone can form a polar question in Hidatsa.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - There is no mention in the provided paragraphs of a clause-initial question particle being used to form polar questions in Hidatsa.
   - **Code: 0**

4. **Clause-final Question Particle**:
   - Paragraph 5 states that both content and polar questions are formed with the matrix-verb final glottal stop -ˀ. This indicates that a clause-final question particle is used.
   - **Code: 1**

5. **Clause-medial Question Particle**:
   - There is no mention in the provided paragraphs of a clause-medial question particle being used to form polar questions in Hidatsa.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - Paragraph 5 mentions that the matrix-verb final glottal stop -ˀ is used to form both content and polar questions. This suffix is attached to the verb, indicating the use of interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - There is no mention in the provided paragraphs that tone alone can form a polar question in Hidatsa.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Toqabaqita,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Toqabaqita, we can determine the strategies used for forming polar questions in the language. Here is the analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 1 explicitly states that the structure of polar interrogatives is no different from the structure of declarative sentences, with the only difference being in the intonation. Declarative sentences have a falling intonation, while polar interrogatives have a rising intonation towards the end.
   - Example: 
     - Declarative: ""Qe qako naqa."" (It [food] is cooked/done now.)
     - Interrogative: ""Qe qako naqa?"" (Is it cooked/done now?)

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that Toqabaqita uses a different word order to form polar questions. The structure remains the same as declarative sentences.

3. **Clause-initial Question Particle**:
   - There is no evidence in the provided paragraphs that Toqabaqita uses a clause-initial question particle to form polar questions.

4. **Clause-final Question Particle**:
   - There is no evidence in the provided paragraphs that Toqabaqita uses a clause-final question particle to form polar questions.

5. **Clause-medial Question Particle**:
   - There is no evidence in the provided paragraphs that Toqabaqita uses a clause-medial question particle to form polar questions.

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs that Toqabaqita uses interrogative verb morphology to form polar questions.

7. **Tone**:
   - The provided paragraphs do not mention the use of tone to distinguish polar questions from declarative sentences.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Toqabaqita are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Aghu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Aghu, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**: 
   - Paragraph 10 mentions that although Aghu has grammaticalized ways of marking a question, intonation is one of the ways to mark questions. However, there is no explicit confirmation that intonation alone can mark polar questions. Thus, we cannot definitively code this as 1.

2. **Interrogative Word Order**: 
   - There is no mention in the provided paragraphs about changing word order to form polar questions. Therefore, this strategy is coded as 0.

3. **Clause-initial Question Particle**: 
   - There is no evidence in the provided paragraphs of a clause-initial question particle. Therefore, this strategy is coded as 0.

4. **Clause-final Question Particle**: 
   - Paragraph 6 and Paragraph 13 provide examples where the question particle ""=ka"" or ""xajo"" appears at the end of the clause, indicating the presence of a clause-final question particle. Thus, this strategy is coded as 1.

5. **Clause-medial Question Particle**: 
   - There is no evidence in the provided paragraphs of a clause-medial question particle. Therefore, this strategy is coded as 0.

6. **Interrogative Verb Morphology**: 
   - Paragraph 1 and Paragraph 14 show that verbs can combine with the polar question particles ""=ka"" or ""a xajo"". However, these particles are not bound to the verb only; they can follow other constituents. Therefore, this strategy is coded as 0.

7. **Tone**: 
   - There is no mention in the provided paragraphs about tone marking polar questions. Therefore, this strategy is coded as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Manambu,"Based on the provided paragraphs from the descriptive grammar of Manambu, we can determine the strategies for forming polar questions in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**:
   - Paragraph 6 mentions that polar questions are marked by intonation only and that there is no structural difference between a positive polar question and a corresponding statement. This indicates that interrogative intonation is a strategy used in Manambu.
   - Example: ""Polar questions are marked by intonation only.""

2. **Interrogative word order**:
   - There is no mention in the provided paragraphs of a change in word order to form polar questions. The examples and descriptions do not indicate that word order is used to mark polar questions.
   - Example: ""There is no structural difference between a positive polar question and a corresponding statement.""

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs. The examples and descriptions do not indicate the presence of such a particle.

4. **Clause-final question particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs. The examples and descriptions do not indicate the presence of such a particle.

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs. The examples and descriptions do not indicate the presence of such a particle.

6. **Interrogative verb morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs. The examples and descriptions do not indicate the presence of such morphology.

7. **Tone**:
   - The provided paragraphs do not mention the use of tone to form polar questions. The examples and descriptions do not indicate that tone is used in this way.

Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Momu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Momu, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative intonation only**:
   - There is no explicit mention in the provided paragraphs that polar questions can be formed using interrogative intonation only. The examples provided show that a question particle is used.

2. **Interrogative word order**:
   - There is no evidence in the provided paragraphs that polar questions are formed by changing the word order.

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**:
   - The paragraphs mention the use of the polar question marker `=fa` at the end of the clause to form polar questions (e.g., ""Esyu=fa?"" meaning ""Is it a dog?"").

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Momu are as follows:
- Interrogative intonation only: 0
- Interrogative word order: 0
- Clause-initial question particle: 0
- Clause-final question particle: 1
- Clause-medial question particle: 0
- Interrogative verb morphology: 0
- Tone: 0

### Output:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Makasae,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Makasae, we can identify the strategies used for forming polar questions in the language. Here is a detailed analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 1 mentions that polar questions in Makasae can be marked solely by a rising-falling intonation contour. This is evident from the example provided: ""Ei so’ot=ini uerileuk?"" which translates to ""Do you want to have (your) bottom drilled?"" The pitch contour shows a distinctive rise and fall, marking it as a question without any additional morphological markers.
   - Therefore, this strategy is present.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs of changing the word order to form polar questions. The examples given maintain the same word order as declarative sentences.
   - Therefore, this strategy is not present.

3. **Clause-initial Question Particle**:
   - There is no evidence from the provided paragraphs that Makasae uses a clause-initial question particle to form polar questions.
   - Therefore, this strategy is not present.

4. **Clause-final Question Particle**:
   - Paragraph 1 and Paragraph 10 mention the use of the clitic =ua and =uai as question markers that are cliticized to the right end of the question. Examples include: ""Ei hana’e Iliomar isi-la’a=ee ei Makalero lolo=ua?"" and ""… ei to-so’ot=uai na’an?"" which translate to ""When you were in Iliomar, did you speak Makalero?"" and ""… do you want to (do it) or not?"" respectively.
   - Therefore, this strategy is present.

5. **Clause-medial Question Particle**:
   - There is no mention in the provided paragraphs of a clause-medial question particle being used to form polar questions.
   - Therefore, this strategy is not present.

6. **Interrogative Verb Morphology**:
   - There is no evidence from the provided paragraphs that Makasae uses interrogative verb morphology to form polar questions.
   - Therefore, this strategy is not present.

7. **Tone**:
   - The paragraphs do not mention the use of tone (distinct from intonation) to form polar questions. The focus is on intonation patterns rather than lexical or grammatical tone.
   - Therefore, this strategy is not present.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Motuna,"Based on the provided paragraphs from the descriptive grammar of Motuna, here is the analysis of the strategies for forming polar questions:

1. **Interrogative intonation only**: Paragraph 1 mentions that polar questions can be formed with the intonation of a polar question. Paragraph 4 further describes the intonation pattern for polar interrogative sentences, indicating that the final stressed mora has a rising pitch followed by a sharp falling contour. This confirms the presence of interrogative intonation as a strategy.
   
2. **Interrogative word order**: There is no mention in the provided paragraphs that changing the word order alone can form polar questions. Therefore, this strategy is not confirmed.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraphs.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**: There is no mention of interrogative verb morphology in the provided paragraphs.

7. **Tone**: Paragraph 2 mentions that question words are pronounced with a high pitch, but this pertains to content questions (wh-questions) rather than polar questions. Paragraph 4 describes the intonation pattern for polar questions but does not indicate that tone alone (as opposed to intonation) is used to mark polar questions. Therefore, this strategy is not confirmed.

### Reasoning:
- **Interrogative intonation only**: Confirmed by Paragraphs 1 and 4, which describe the use of intonation to form polar questions.
- **Interrogative word order**: Not mentioned.
- **Clause-initial question particle**: Not mentioned.
- **Clause-final question particle**: Not mentioned.
- **Clause-medial question particle**: Not mentioned.
- **Interrogative verb morphology**: Not mentioned.
- **Tone**: The high pitch on question words pertains to content questions, not polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Lavukaleve,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Lavukaleve, we can identify the strategies used for forming polar questions in the language. Here is the detailed reasoning for each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 1 mentions that all questions in Lavukaleve are marked by a distinctive rising intonation. This indicates that interrogative intonation is used to form polar questions.
   - **Code**: 1

2. **Interrogative Word Order**:
   - There is no mention in any of the provided paragraphs that word order changes to form polar questions. The examples given do not show any reordering of constituents to indicate a question.
   - **Code**: 0

3. **Clause-Initial Question Particle**:
   - Paragraph 3 lists question particles such as ""ria~dia"" (where?), ""riahi~diahi"" (where to?), ""ninam"" (when?), and ""vala"" (how, what, why?). These particles occur as the first word of a question sentence, indicating that clause-initial question particles are used.
   - **Code**: 1

4. **Clause-Final Question Particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code**: 0

5. **Clause-Medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code**: 0

6. **Interrogative Verb Morphology**:
   - Paragraph 1 and Paragraph 2 indicate that polar questions are marked using the ""meo"" focus marker, which agrees with the questioned element. This focus marker is used specifically in polar questions, indicating the presence of interrogative verb morphology.
   - **Code**: 1

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs. The focus is on intonation rather than tone.
   - **Code**: 0

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Lavukaleve are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Dla (Menggwa),"Based on the provided paragraphs from the descriptive grammar of Dla (Menggwa), we can determine the strategies for forming polar questions in this language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**:
   - Paragraph 5 explicitly states that ""Polarity questions are only distinguished from their statement counterparts by intonation: statements usually end in low pitch, whereas questions end in a high pitch (§2.4.2)."" This indicates that interrogative intonation alone can mark polar questions.

2. **Interrogative word order**:
   - There is no mention in the provided paragraphs that polar questions are formed by changing the word order. Therefore, we cannot confirm this strategy.

3. **Clause-initial question particle**:
   - There is no evidence in the provided paragraphs that a clause-initial question particle is used to form polar questions.

4. **Clause-final question particle**:
   - There is no evidence in the provided paragraphs that a clause-final question particle is used to form polar questions.

5. **Clause-medial question particle**:
   - There is no evidence in the provided paragraphs that a clause-medial question particle is used to form polar questions.

6. **Interrogative verb morphology**:
   - Paragraph 1 mentions the use of the suffix -hwa in questions, but it is not explicitly stated that this suffix is used exclusively for marking polar questions. Therefore, we cannot confirm this strategy based on the provided information.

7. **Tone**:
   - There is no mention in the provided paragraphs that tone (distinct from intonation) is used to mark polar questions.

### Conclusion:
Based on the provided information, the strategies for forming polar questions in Dla (Menggwa) are as follows:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
