Language,Response,Target,Predicted
Tunica,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tunica, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - There is no explicit mention of interrogative intonation as a strategy for forming polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

2. **Interrogative Word Order**:
   - There is no mention of a specific word order change to form polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, we cannot confirm its presence.

4. **Clause-final Question Particle**:
   - Paragraph 28 mentions the interrogative postfix ""-n"" which follows any other postfix used with the same word. This indicates the presence of a clause-final question particle.
   - Example: ""ka’ 2a, ya'k?tk?ahéan."" (When will you come back?)

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, we cannot confirm its presence.

6. **Interrogative Verb Morphology**:
   - Paragraph 28 mentions the interrogative postfix ""-n"" which is attached to verbs to form questions. This indicates the presence of interrogative verb morphology.
   - Example: ""?unpo'?ehén."" (Didn't you see them?)

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Wappo,"Based on the provided paragraphs from the descriptive grammar of Wappo, we can extract the following information relevant to the formation of polar questions:

1. **Paragraph 6**: The example ""he'ku mai'hotco'halanuma?"" translates to ""Is this where one walks along?"" This sentence structure suggests the presence of a clause-final question particle ""ma"".

2. **Paragraph 9**: The example ""la'kihi57 tet'a'lema?"" translates to ""Is there not to kill him?"" Here, ""hi"" is used as an interrogative particle, indicating a clause-final position.

3. **Paragraph 44**: The note mentions ""-ya"" as an interrogative suffix, which can be interpreted as a clause-final question particle.

From these observations, we can conclude that Wappo uses a clause-final question particle to form polar questions. There is no mention of other strategies such as interrogative intonation, word order changes, clause-initial or clause-medial particles, interrogative verb morphology, or tone.

### Reasoning:
- **Clause-final question particle**: The examples provided in the grammar indicate the use of particles like ""ma"" and ""hi"" at the end of the clause to form questions. Additionally, the suffix ""-ya"" is mentioned as an interrogative marker, further supporting the use of clause-final particles.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Ute,"Based on the provided paragraphs from the descriptive grammar of Ute, the strategies for forming polar questions in Ute can be determined as follows:

1. **Interrogative intonation only**: There is no explicit mention of this strategy in the provided paragraphs.
2. **Interrogative word order**: There is no explicit mention of this strategy in the provided paragraphs.
3. **Clause-initial question particle**: There is no explicit mention of this strategy in the provided paragraphs.
4. **Clause-final question particle**: There is no explicit mention of this strategy in the provided paragraphs.
5. **Clause-medial question particle**: There is no explicit mention of this strategy in the provided paragraphs.
6. **Interrogative verb morphology**: The paragraphs do not provide explicit evidence of interrogative verb morphology.
7. **Tone**: There is no explicit mention of this strategy in the provided paragraphs.

Based on the information provided, none of the seven strategies for forming polar questions are explicitly mentioned or described in the Ute language. Therefore, the coding for each strategy is as follows:

**Conclusion**: 
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-medial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Yurok,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Yurok, we can identify the strategies for forming polar questions (yes-no questions) in the language. Here is the analysis:

1. **Interrogative intonation only**: There is no explicit mention of using only intonation to form yes-no questions in the provided paragraphs.
2. **Interrogative word order**: There is no mention of changing word order to form yes-no questions.
3. **Clause-initial question particle**: The particle ""hes"" is mentioned to be used after the first word or phrase of the sentence, which does not qualify as clause-initial.
4. **Clause-final question particle**: The particle ""hes"" can be positioned at the end of the sentence, as mentioned in Paragraph 2 and Paragraph 43.
5. **Clause-medial question particle**: The particle ""hes"" is most commonly positioned after the first word or phrase of the sentence, as mentioned in Paragraph 2.
6. **Interrogative verb morphology**: There is no mention of specific verb morphology used to form yes-no questions.
7. **Tone**: There is no mention of tone being used to form yes-no questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, second position question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Nuuchahnulth,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Nuuchahnulth, we can identify the strategies used for forming polar questions in the language. The relevant information is found in Paragraph 1 and Paragraph 2, which describe the use of the Interrogative mood in Nuuchahnulth.

1. **Interrogative Intonation Only**: There is no explicit mention of using only intonation to form polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.
2. **Interrogative Word Order**: The paragraphs do not mention any changes in word order to form polar questions. Thus, we cannot confirm this strategy.
3. **Clause-Initial Question Particle**: There is no mention of a clause-initial question particle in the provided paragraphs.
4. **Clause-Final Question Particle**: There is no mention of a clause-final question particle in the provided paragraphs.
5. **Clause-Medial Question Particle**: There is no mention of a clause-medial question particle in the provided paragraphs.
6. **Interrogative Verb Morphology**: The paragraphs explicitly describe the use of the Interrogative mood clitic <G@ to form yes/no questions. This clitic attaches to the first word of a predicate that does not contain an interrogative root, indicating the presence of interrogative verb morphology.
7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs.

### Conclusion:
Based on the information provided in the descriptive grammar, the strategies for forming polar questions in Nuuchahnulth are as follows:

**Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0**",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Columbia-Wenatchi,"### Reasoning:

Based on the provided paragraphs, we can extract relevant information about the strategies for forming polar questions (yes-no questions) in Columbia-Wenatchi (Nxa?amxcin). 

1. **Paragraph 1** explicitly mentions that yes/no questions in Nxa?amxcin are marked by ""sa?"", which is represented as a particle. This indicates the presence of a question particle, but its exact position within the clause is not specified.
   
2. **Paragraph 8** mentions that non-declarative operations, including yes/no questions, are discussed in section 7.6, but it does not provide additional details on the strategies used.

3. **Paragraph 20** reiterates that yes/no questions are part of non-declarative operations but does not provide further specifics.

Given the information from Paragraph 1, we can conclude that Nxa?amxcin uses a question particle ""sa?"" to form yes/no questions. However, the exact placement of this particle within the clause is not specified. Since the particle's status remains unclear and no specific position is mentioned, we cannot definitively categorize it as clause-initial, clause-medial, or clause-final.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""

Given the information provided, the only strategy mentioned is the use of a question particle ""sa?"", but its exact placement within the clause is not specified. Therefore, we cannot assign a definitive code to any of the specific particle positions. All other strategies are not mentioned or explicitly stated as absent.","clause-final question particle, clause-initial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Hidatsa,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Hidatsa, we can identify the strategies used to form polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**: The paragraphs do not explicitly mention the use of interrogative intonation as a strategy for forming polar questions. Therefore, we cannot confirm its presence.

2. **Interrogative Word Order**: There is no mention of a specific word order change to form polar questions in the provided paragraphs. Thus, this strategy is not confirmed.

3. **Clause-initial Question Particle**: There is no evidence of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**: The paragraphs do not mention a clause-final question particle.

5. **Clause-medial Question Particle**: There is no mention of a clause-medial question particle.

6. **Interrogative Verb Morphology**: Multiple paragraphs (e.g., Paragraphs 2, 4, 5, 7, 13, 14, 19, 21, 22, 23, 29, 32, 33, 42) indicate the use of the suffix ""-ˀ"" as an interrogative marker attached to the verb. This is a clear indication of interrogative verb morphology.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs.

### Conclusion:
Based on the analysis, the only confirmed strategy for forming polar questions in Hidatsa is the use of interrogative verb morphology.

**Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0**",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Toqabaqita,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Toqabaqita, we can determine the strategies used for forming polar questions in the language. Here is the analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 1 explicitly states that the structure of polar interrogatives is no different from the structure of declarative sentences, with the only difference being in the intonation. Declaratives have a falling intonation, while polar interrogatives have a rising intonation towards the end.
   - Example: 
     - Declarative: ""Qe qako naqa."" (It [food] is cooked/done now.)
     - Interrogative: ""Qe qako naqa?"" (Is it cooked/done now?)
   - This indicates that interrogative intonation is a strategy used in Toqabaqita.

2. **Interrogative Word Order**:
   - There is no mention of a change in word order for forming polar questions. The structure remains the same as declarative sentences, with the difference being only in intonation.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - There is no mention of specific verb morphology used to indicate polar questions.

7. **Tone**:
   - The paragraphs do not mention the use of tone as a strategy for forming polar questions.

### Conclusion:
Based on the provided information, the strategies for forming polar questions in Toqabaqita are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Aghu,"### Reasoning:

1. **Clause-final question particle**: The presence of the question particles ""ka"" and ""(a)xajo"" at the end of clauses indicates the use of clause-final question particles. Examples include:
   - (520) ""dà-xe=ka"" (‘is he going to come?’)
   - (494) ""amgiobüdaxajo"" (‘Is it a girl?’)
   - (146) ""daxe-nan=de=ka"" (‘haven’t they come?’)
   - (147) ""ax-oan=dexajo"" (‘shall we not go?’)

2. **Clause-medial question particle**: The particles ""ka"" and ""(a)xajo"" can also appear in positions within the clause that are not strictly final, indicating the use of clause-medial question particles. Examples include:
   - (520) ""dà-xe=ka"" (‘is he going to come?’)
   - (494) ""amgiobüdaxajo"" (‘Is it a girl?’)
   - (146) ""daxe-nan=de=ka"" (‘haven’t they come?’)
   - (147) ""ax-oan=dexajo"" (‘shall we not go?’)

3. **Interrogative verb morphology**: The use of interrogative particles that are bound to the verb, such as ""ka"" and ""(a)xajo"", which can follow the verb directly, indicates interrogative verb morphology. Examples include:
   - (520) ""dà-xe=ka"" (‘is he going to come?’)
   - (494) ""amgiobüdaxajo"" (‘Is it a girl?’)
   - (146) ""daxe-nan=de=ka"" (‘haven’t they come?’)
   - (147) ""ax-oan=dexajo"" (‘shall we not go?’)

4. **Interrogative intonation only**: The grammar mentions that intonation might play a role in marking questions, but there is no explicit information confirming its use. Therefore, we cannot definitively code this as present.

5. **Interrogative word order**: There is no mention of a specific word order change to form polar questions in the provided paragraphs.

6. **Clause-initial question particle**: There is no evidence in the provided paragraphs to suggest the use of clause-initial question particles.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Manambu,"Based on the provided paragraphs from the descriptive grammar of Manambu, here is the analysis of the strategies for forming polar questions in the language:

### Reasoning:

1. **Interrogative Intonation Only**:
   - Paragraph 6 (20.1.3) explicitly mentions that polar questions in Manambu are marked by intonation only. There is no structural difference between a positive polar question and a corresponding statement, with intonation and context being the deciding factors.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that Manambu uses a different word order for forming polar questions. The word order remains the same as in declarative sentences.

3. **Clause-initial Question Particle**:
   - There is no evidence in the provided paragraphs that Manambu uses a clause-initial question particle to form polar questions.

4. **Clause-final Question Particle**:
   - There is no evidence in the provided paragraphs that Manambu uses a clause-final question particle to form polar questions.

5. **Clause-medial Question Particle**:
   - There is no evidence in the provided paragraphs that Manambu uses a clause-medial question particle to form polar questions.

6. **Interrogative Verb Morphology**:
   - There is no evidence in the provided paragraphs that Manambu uses specific verb morphology to indicate polar questions.

7. **Tone**:
   - There is no evidence in the provided paragraphs that Manambu uses tone to form polar questions.

### Conclusion:
Based on the provided information, the strategies for forming polar questions in Manambu are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Momu,"### Reasoning:

1. **Interrogative Intonation Only**: 
   - The descriptive grammar does not explicitly mention the use of interrogative intonation alone to form polar questions. The examples provided show the use of particles and other markers.
   - **Code**: 0

2. **Interrogative Word Order**: 
   - There is no mention of a specific word order change to form polar questions. The examples provided use particles and markers rather than reordering words.
   - **Code**: 0

3. **Clause-Initial Question Particle**: 
   - There is no evidence in the provided paragraphs that a clause-initial particle is used to form polar questions.
   - **Code**: 0

4. **Clause-Final Question Particle**: 
   - The particle ""=fa"" is used at the end of clauses to form polar questions, as seen in examples like ""Esyu=fa?"" and ""Fasniye=fa?"".
   - **Code**: 1

5. **Clause-Medial Question Particle**: 
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code**: 0

6. **Interrogative Verb Morphology**: 
   - The hypothetical future marker ""-me"" is used in combination with the polar question marker ""=fa"" to form questions, as seen in ""Ay fi-f-me=fa?"".
   - **Code**: 1

7. **Tone**: 
   - There is no mention of tone being used to form polar questions in the provided paragraphs.
   - **Code**: 0

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Makasae,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Makasae, we can identify the strategies for forming polar questions in the language. Here is the analysis for each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 1 explicitly mentions that polar questions in Makasae can be marked solely by a rising-falling intonation contour. This is illustrated with an example and a corresponding pitch contour.
   - **Conclusion**: Present (1).

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that Makasae uses a specific word order to form polar questions.
   - **Conclusion**: Absent (0).

3. **Clause-initial Question Particle**:
   - There is no evidence from the provided paragraphs that Makasae uses a clause-initial question particle.
   - **Conclusion**: Absent (0).

4. **Clause-final Question Particle**:
   - Paragraph 1 mentions the use of the markers =ua and =uai, which are cliticized to the right end of the question to mark it as a polar question.
   - **Conclusion**: Present (1).

5. **Clause-medial Question Particle**:
   - There is no indication that Makasae uses clause-medial question particles. The particles mentioned are specifically clause-final.
   - **Conclusion**: Absent (0).

6. **Interrogative Verb Morphology**:
   - There is no mention of any specific verb morphology used to mark polar questions in the provided paragraphs.
   - **Conclusion**: Absent (0).

7. **Tone**:
   - The paragraphs do not mention the use of tone as a strategy for forming polar questions.
   - **Conclusion**: Absent (0).

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Motuna,"### Reasoning:

1. **Interrogative Intonation Only**: 
   - Paragraph 1 mentions that polar questions can be formed with the intonation of a polar question.
   - Paragraph 4 describes the intonation pattern for polar questions, indicating a rising pitch followed by a sharp falling contour.
   - This confirms the presence of interrogative intonation as a strategy.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs about changing the word order to form polar questions.
   - Therefore, this strategy is not confirmed.

3. **Clause-initial Question Particle**:
   - There is no mention in the provided paragraphs about the use of clause-initial particles to form polar questions.
   - Therefore, this strategy is not confirmed.

4. **Clause-final Question Particle**:
   - Paragraph 4 mentions discourse markers ""nee"" and ""nehe"" that play a similar role to tag questions in English and can be placed at the end of a sentence.
   - This suggests the presence of clause-final question particles.

5. **Clause-medial Question Particle**:
   - Paragraph 4 also mentions that the discourse markers ""nee"" and ""nehe"" can be placed after the first word in a sentence.
   - This suggests the presence of clause-medial question particles.

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs about specific verb morphology used to form polar questions.
   - Therefore, this strategy is not confirmed.

7. **Tone**:
   - Paragraph 2 mentions that question words are pronounced with a high pitch, but this is in the context of content questions, not polar questions.
   - Paragraph 4 describes the intonation pattern for polar questions, but it does not indicate a tonal change independent of intonation.
   - Therefore, this strategy is not confirmed.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Lavukaleve,"Based on the provided paragraphs from the descriptive grammar of Lavukaleve, we can determine the strategies used for forming neutral polar questions in the language. Here is the reasoning and conclusion:

1. **Interrogative intonation only**: The text mentions that all questions in Lavukaleve are marked by a distinctive rising intonation. This indicates that interrogative intonation is used to form polar questions.

2. **Interrogative word order**: There is no mention of a change in word order to form polar questions. The examples provided show that the word order remains the same as in declarative sentences.

3. **Clause-initial question particle**: There is no evidence of a clause-initial question particle in the examples or descriptions provided.

4. **Clause-final question particle**: There is no evidence of a clause-final question particle in the examples or descriptions provided.

5. **Clause-medial question particle**: The focus marker ""meo"" is used in polar questions and agrees with the questioned element. The examples show that ""meo"" appears in various positions within the clause, including clause-medial positions.

6. **Interrogative verb morphology**: The focus marker ""meo"" is used specifically in polar questions, but it is not bound to the verb only. It can follow different constituents in the sentence, indicating it is not strictly interrogative verb morphology.

7. **Tone**: There is no mention of tone being used to form polar questions.

Based on this information, the strategies for forming polar questions in Lavukaleve are:

- **Interrogative intonation only**: 1
- **Interrogative word order**: 0
- **Clause-initial question particle**: 0
- **Clause-final question particle**: 0
- **Clause-medial question particle**: 1
- **Interrogative verb morphology**: 0
- **Tone**: 0

**Conclusion**: ""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Dla (Menggwa),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Dla (Menggwa), we can extract the following information regarding the formation of polar questions:

1. **Interrogative Intonation Only**:
   - Paragraph 5 mentions that polarity questions are distinguished from their statement counterparts by intonation: statements usually end in low pitch, whereas questions end in a high pitch (§2.4.2). This indicates the presence of interrogative intonation as a strategy for forming polar questions.

2. **Interrogative Word Order**:
   - There is no explicit mention of a special word order for forming polar questions in the provided paragraphs. Therefore, we cannot confirm the presence of this strategy.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - Paragraph 3 mentions that polarity questions may have the question tag ""o awe"" (‘or not’). This suggests the presence of a clause-final question particle.

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - Paragraph 1 provides examples of verbs marked with ""-hwa"" in questions, such as ""hihiri-mbo homba-i-Ø-hwa?"" (‘Did you see him stealing?’). Paragraph 3 also mentions the use of interrogative copulas like ""be"" in questions. This indicates the presence of interrogative verb morphology.

7. **Tone**:
   - There is no mention of tone as a strategy for forming polar questions in the provided paragraphs.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Duna,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Duna, we can identify the strategies used for forming polar questions (yes-no questions) in the language. Here is the analysis:

1. **Interrogative Intonation Only**: There is no explicit mention of using intonation alone to form polar questions in the provided text. Therefore, we cannot confirm this strategy.
   
2. **Interrogative Word Order**: The text does not mention any changes in word order to form polar questions. The examples provided maintain the same word order as declarative sentences.

3. **Clause-Initial Question Particle**: There is no evidence of a clause-initial question particle in the examples or descriptions provided.

4. **Clause-Final Question Particle**: The interrogative marker `=pe` is consistently mentioned as occurring at the end of the clause, indicating a clause-final question particle. Examples (1026) - (1029) and others show `=pe` at the end of the sentence.

5. **Clause-Medial Question Particle**: The text does not provide evidence of a clause-medial question particle. The marker `=pe` is always shown at the end of the clause.

6. **Interrogative Verb Morphology**: There is no mention of specific verb morphology changes to indicate questions. The interrogative marker `=pe` is used instead.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided text.

### Conclusion

Based on the analysis, the strategies for forming polar questions in Duna are as follows:

""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Taulil,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Taulil, the following strategies for forming polar questions can be identified:

1. **Interrogative Intonation Only**:
   - Paragraph 1 (3.6.1 Polar questions) explicitly states that polar questions can be formed by changing the intonation, with a pitch change located on the last two syllables, involving a penultimate syllable rise in pitch and a slight rise in pitch and elongation of the last syllable.
   - Paragraph 2 (2.4.2.2 Questions) further supports this by describing the pitch contours of polar questions, indicating a steep rise and fall on the last word of the utterance.

2. **Clause-final Question Particle**:
   - Paragraph 1 (3.6.1 Polar questions) provides an example (163) where the sentence ends with ""nə-bo?"" indicating a clause-final question particle. This is further supported by the example in Paragraph 8 (708) where ""a-bi?"" is used at the end of the sentence.

3. **Clause-medial Question Particle**:
   - Paragraph 1 (3.6.1 Polar questions) and Paragraph 8 (708) show that the question particle can appear in the middle of the clause, as seen in the example ""me ta-ti∼vi ko təkə=nə-bo?"" where ""nə-bo"" is used within the clause.

The other strategies (Interrogative word order, Clause-initial question particle, Interrogative verb morphology, and Tone) are not explicitly mentioned or supported by the provided paragraphs.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Taiap,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Taiap, we can determine the strategies for forming polar questions in the language. The relevant information is found in Paragraph 1, which discusses the use of the clitic `=ke` for forming yes/no questions.

1. **Interrogative Intonation Only**: There is no mention of using intonation alone to form polar questions.
2. **Interrogative Word Order**: There is no mention of changing word order to form polar questions.
3. **Clause-initial Question Particle**: The clitic `=ke` is not mentioned as occurring at the beginning of the clause.
4. **Clause-final Question Particle**: The clitic `=ke` can appear at the end of the clause, as shown in the example ""Amani okɨnetke?"".
5. **Clause-medial Question Particle**: The clitic `=ke` can also appear after the focus of the question, which can be in various positions within the clause, including medial positions, as shown in the example ""Amanike okɨnet?"".
6. **Interrogative Verb Morphology**: There is no mention of using verb morphology to form polar questions.
7. **Tone**: There is no mention of using tone to form polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Yimas,"Based on the provided paragraphs from the descriptive grammar of Yimas, we can determine the strategies for forming polar questions in Yimas. Here is the reasoning:

1. **Interrogative intonation only**: The paragraphs do not explicitly mention the use of interrogative intonation as a strategy for forming polar questions. Therefore, we code this as 0.

2. **Interrogative word order**: There is no mention of a specific word order change to form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle. Therefore, we code this as 0.

4. **Clause-final question particle**: Paragraph 13 mentions the use of the sentence-final particle ""a"" with a high rising pitch to indicate questions. Therefore, we code this as 1.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle. Therefore, we code this as 0.

6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology. Therefore, we code this as 0.

7. **Tone**: There is no mention of tone being used to form polar questions. Therefore, we code this as 0.

Conclusion: ""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
