Language,Response,Target,Predicted
Tiwi,"Based on the provided paragraphs from the descriptive grammar of Tiwi, it is possible to determine the method of standard negation in the language. Here is the reasoning:

1. **Paragraph 1** mentions that the normal way of forming a negative in Modern Tiwi (MT) is by inserting the negative particle ""kalu (wu)"" or ""anuka."" These particles are used more often than the traditional form ""arnuka."" The examples provided show the negative particle occurring before the verb or verbal complex, but there is no indication of these particles being phonologically bound to the verb.

2. **Paragraph 2** reiterates the use of negative particles ""anuka"" and ""karluwu"" in Traditional Tiwi (TT), which occur immediately before the verb or verbal complex. Again, there is no indication that these particles are phonologically bound to the verb.

3. **Paragraph 3** discusses the use of mood prefixes and mentions that in MT, the negative is simply marked by the negative particle ""kaluwu"" or ""anuka"" and a verbal form that is the same as the indicative. This suggests that the negation is not marked by an affix or clitic bound to the verb but rather by a separate particle.

4. **Paragraph 4** provides examples of the negative imperative using the negative particle ""ngajiti"" or its variants. These particles are used with a free form verb, indicating that the negation is not bound to the verb.

5. **Paragraph 5** discusses the use of prepositional phrases and other grammatical elements but does not provide relevant information about the method of negation.

6. **Paragraph 6** mentions the use of negative pronouns formed by prefixing ""karri"" to interrogative forms, but this is not directly related to the standard negation of dynamic verbal predicates.

7. **Paragraph 7** provides an example of the negative particle ""anuka"" used before a verb, reinforcing the pattern of using separate particles for negation.

8. **Paragraph 8** discusses various grammatical elements but does not provide relevant information about the method of negation.

9. **Paragraph 9** discusses voice suffixes and aspect affixes but does not provide relevant information about the method of negation.

10. **Paragraph 10** discusses temporal constituents and modal particles but does not provide relevant information about the method of negation.

11. **Paragraph 11** discusses coordinate NPs and appositional noun phrases but does not provide relevant information about the method of negation.

12. **Paragraph 12** discusses adjectival qualities and other word classes but does not provide relevant information about the method of negation.

13. **Paragraph 13** discusses the irrealis mood and frustrative mood but does not provide relevant information about the method of negation.

14. **Paragraph 14** discusses the structure of clauses and sentences but does not provide relevant information about the method of negation.

15. **Paragraph 15** discusses ditransitive clauses and prepositional phrases but does not provide relevant information about the method of negation.

16. **Paragraph 16** discusses interrogative sentences and tag questions but does not provide relevant information about the method of negation.

17. **Paragraph 17** discusses arguments of the clause in Traditional Tiwi but does not provide relevant information about the method of negation.

18. **Paragraph 18** discusses stative verbal clauses but does not provide relevant information about the method of negation.

19. **Paragraph 19** discusses various grammatical elements but does not provide relevant information about the method of negation.

20. **Paragraph 20** discusses clause types in Traditional Tiwi but does not provide relevant information about the method of negation.

From the analysis of the provided paragraphs, it is clear that standard negation in Tiwi is marked by separate particles (e.g., ""kalu,"" ""anuka,"" ""ngajiti"") that are not phonologically bound to the verb. Therefore, standard negation in Tiwi cannot be marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Nakkara,"Based on the provided paragraphs, we can analyze the method of standard negation in the language Nakkara. Here are the key points from the relevant paragraphs:

1. **Paragraph 2** mentions that the negative particle ""korla"" precedes the verb in negative constructions.
2. **Paragraph 3** describes the use of the negative affix ""-ma"" which follows the verb stem in the tense suffix slot of the verb complex.
3. **Paragraph 13** provides examples of negative constructions where ""korla"" is used along with the verb forms, and the negative affix ""-ma"" is attached to the verb stem.
4. **Paragraph 15** outlines the structure of negative verb forms, indicating the presence of a negative prefix /ka/ and a negative suffix /-ma/ in the verb complex.

From these points, it is clear that standard negation in Nakkara involves both a negative particle ""korla"" and a negative affix ""-ma"" that attaches to the verb. The negative affix ""-ma"" is phonologically bound to the verb, fulfilling the criteria for marking standard negation through an affix or modification of the verb.

### Reasoning:
- The negative particle ""korla"" precedes the verb, but crucially, the negative affix ""-ma"" is attached directly to the verb stem, indicating that negation can be marked by an affix.
- The presence of the negative affix ""-ma"" in the verb complex (as described in Paragraphs 3 and 13) confirms that negation is marked on the verb itself.

### Conclusion: 1",1,1
Garrwa,"1. Based on the provided paragraphs, it is evident that standard negation in Garrwa can be marked by an affix, clitic, or modification of the verb. Specifically, paragraph 2 mentions that in negative non-past contexts, verbs occur in the irrealis form with the suffix -kanyi. This is a clear indication that negation involves a morphological change to the verb. Additionally, paragraph 7 provides examples of verbs in irrealis form (e.g., ""jilaj-kanyi"" for 'walk-irr' in ""miku ngayu jilaj-kanyi"" meaning 'I’m not going'), further supporting the presence of verb modification in negation. Moreover, paragraph 7 also mentions the use of the clitic =yanyi for past negation, as in ""miku yali=yanyi daba"" meaning 'They didn’t kill it'. This indicates that clitics are also used in the negation process.

2. **Conclusion:** 1",0,1
Ngankikurungkurr,"Based on the provided paragraphs, we can determine the method of standard negation in Ngankikurungkurr. Here is the relevant information extracted:

1. **Paragraph 2** mentions that ""the negative particle minbe/minde(K) frequently attracts such verbal enclitics as the temporal focus marker -nyine/-kana(K) and the past and future tense markers, -tye and -pe/ -ngini(K)."" This indicates that the negative particle can host verbal enclitics, suggesting a close phonological relationship between the negation and the verb.

2. **Paragraph 6** describes prohibitives structured with the pre-verbal negative particle minbe/minde(K) and mentions that prohibitives differ from negative imperatives by appealing to authority. This implies that the negative particle is used in standard negation.

3. **Paragraph 13** provides examples of the negative particle minbe- suffixed with generics, such as ""minbe-yenggi"" (Neg-fire) and ""minbe-yawurr"" (Neg-tree), indicating that the negative particle can combine with other elements to form a phonological unit.

From these points, it is clear that the negative particle minbe/minde(K) can attract verbal enclitics and form a phonological unit with the verb, indicating that standard negation in Ngankikurungkurr can indeed be marked by an affix, clitic, or modification of the verb.

### Reasoning:
- The negative particle minbe/minde(K) can host verbal enclitics, forming a phonological unit with the verb.
- The examples provided show that the negative particle can combine with other elements, including verbs, to form a single phonological unit.

### Conclusion: 1",0,1
Wagiman,"1. Based on the provided paragraphs, it is possible to determine that standard negation in Wagiman can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Specifically, Paragraph 3 provides examples of the negator ""wudyi"" being used in conjunction with verbs to negate the proposition expressed in the clause. The negator ""wudyi"" appears in clause-initial position, but it is used in conjunction with the verb forms to express negation, as seen in examples like:

- ""wudyiga-ya'ganq-maga'anlagiban"" (NEG 3sg:IPFV-tell 1sg OBL-FOC that mang-~a-ggi 3sg:PFV-go-PAST) meaning 'He didn't tell me anything but just sneaked off.'
- ""wudyigety"" (NEG ask-PCT 3sg/lsg-put-PPCT food-DAT) meaning 'He didn't ask me for food.'

These examples indicate that the negation involves a specific negator that interacts with the verb forms to express negation, suggesting a bound relationship between the negator and the verb.

Additionally, Paragraph 10 provides further evidence with examples of negation in imperative forms using ""dyamba"" (IRR NEG), which is used in conjunction with verbs to form negative commands:

- ""dyambagi-ya"" (IRR NEG 2sg:IPFV-go) meaning 'Don't mess around!'
- ""dyamba mi-ya-qga"" (IRR NEG 2sg:POT-go-away) meaning 'Don't go away!'

These examples show that negation in Wagiman can be marked by a specific negator that is bound to the verb, fulfilling the criteria for standard negation involving an affix, clitic, or modification of the verb.

**Conclusion:** 1",0,1
Neo-Aramaic (Assyrian),"### Reasoning:

Based on the provided paragraphs, we can determine the method of standard negation in Neo-Aramaic (Assyrian) by examining the specific examples and descriptions of negation in the language. Here are the key points from the paragraphs:

1. **Paragraph 1**:
   - The particle ""la"" is used for negation and can combine with pre-verbal particles like ""i-"" and ""q6m-"".
   - Examples show the negator ""la"" combining with verbs, sometimes resulting in phonetic changes (e.g., ""le-y-pal6†"", ""l5-pal6†"").
   - The negator ""la"" is prefixed to the verb, indicating that it forms a phonological unit with the verb.
   - Examples include: ""le-y-mbáqri"" (do not ask), ""le-y-mabyênwa"" (did not show), ""le-y-máxi"" (do not put), ""l5-xàru"" (does not go off), ""míya l7-ßale"" (water does not flow), ""l7-q5mi"" (do not grow), ""là-y-awra"" (will not enter), ""là-y-asq6n"" (shall not go up), ""l7-y-ax6l"" (will not eat), ""le-y-áxl6x"" (do not eat), ""le-y-""amrènne"" (shall not tell), ""lá q6m-qa†èlla"" (did not kill), ""lá q6m-xazìle"" (did not see), ""lá q6m-basmále"" (did not please).

2. **Paragraph 3**:
   - The negative particle ""la"" is used before verbs in various contexts, including coordinated series of negated verbal predicates.
   - Examples include: ""lànwa wíða"" (have not done), ""lá-b>y6x la-mìya"" (do not want water), ""là-dwaqa"" (not to gather water).

3. **Paragraph 5**:
   - The negative particle ""la"" is used before verbs and other constituents.
   - Examples include: ""là-b5°a qíða"" (house had not burnt down), ""là-kulley yapáwa"" (not all of them used to bake), ""là gu-""Ôn6 Núne"" (did not spend the festival), ""là raba-""i-map6lxêxwala"" (do not use it much).

4. **Paragraph 9**:
   - The negative particle ""la"" is used in negated interrogative clauses.
   - Examples include: ""l7la dmìxe"" (while they were asleep), ""lá y-ßal•xwa"" (when we went down), ""lá m>y•xwa"" (when we shook), ""la-°éle"" (when the beginning of the fast came), ""l7le mútt6lla"" (when he placed his foot).

From these examples, it is clear that the negator ""la"" is consistently prefixed to the verb, forming a phonological unit with it. This indicates that standard negation in Neo-Aramaic (Assyrian) can indeed be marked by an affix, clitic, or modification of the verb.

### Conclusion: 1",1,1
English,"1. Based on the provided paragraphs, it is evident that standard negation in English can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Specifically, Paragraph 17 provides clear examples of synthetic primary negation, where the negation is marked by the negative present tense form of the auxiliary verb, such as ""won’t"" (a contraction of ""will not"") and ""didn’t"" (a contraction of ""did not""). These forms are synthetic because they combine the auxiliary verb with the negation marker into a single phonological unit.

For instance:
- ""Kim will not be here later on."" (analytic primary negation)
- ""Kim won’t be here later on."" (synthetic primary negation)

Similarly, for lexical verbs:
- ""Kim did not wave to us."" (analytic primary negation)
- ""Kim didn’t wave to us."" (synthetic primary negation)

These examples show that the negation marker can be phonologically bound to the verb, either as a contraction (clitic) or as a modification of the verb form.

Conclusion: 1",1,1
Korean,"1. Based on the provided paragraphs, it is evident that standard negation in Korean can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Here are the key points from the paragraphs that support this conclusion:

- Paragraph 1 mentions the short negative form ""ani"" and the strong negative form ""mos"" which are used to negate verbs.
- Paragraph 2 explains that the short negative ""ani"" and the strong negative ""mos"" are found in early texts and are used to negate the verb phrase.
- Paragraph 4 provides examples of the short negative ""ani"" being used directly with verbs, such as ""an mikkulepta"" (is not slippery) and ""an coh.ta"" (is not good).
- Paragraph 5 discusses the use of negative adverbs ""ani"" and ""mos"" which are placed before the verb to negate it.
- Paragraph 6 mentions the use of ""an"" and ""mos"" in negative sentences, indicating that these forms are used directly with verbs.
- Paragraph 11 discusses the placement of ""mos"" between the verbal noun and the postnominal verb, indicating that ""mos"" is phonologically bound to the verb in certain constructions.

These points collectively indicate that standard negation in Korean involves the use of negative markers that are phonologically bound to the verb, either as affixes or clitics.

Conclusion: 1",1,1
Basque,"Based on the given paragraphs, it is possible to determine that standard negation in Basque can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Here is the reasoning:

1. **Paragraph 3** provides examples of negation in Basque where the negative particle ""ez"" is used in conjunction with the auxiliary verb:
   - (1072) a. Ez da inor etorri.
     - not AUX anybody come
     - 'Nobody came.'
   - b. Ez du inork erosi.
     - not AUX anybody.ERG buy
     - 'Nobody bought it.'

   In these examples, ""ez"" is a negative particle that precedes the auxiliary verb, forming a phonological unit with it. This indicates that the negation is marked by a modification involving the verb.

2. **Paragraph 6** also supports this by showing the use of ""ez"" with the auxiliary verb in negative clauses:
   - (82) a. Ez dugu/daukagu ogi-rik.
     - not have bread.PRTT
     - 'We don't have any bread.'
   - (83) b. Gaur ez da hemen ume-rik jaio.
     - today not AUX here baby.PRTT be.born
     - 'No baby has been born here today.'

   Again, ""ez"" is used with the auxiliary verb, indicating that the negation is marked by a modification involving the verb.

3. **Paragraph 10** mentions that in Eastern dialects, the negative element appears joined with the participle:
   - (995) Nork du liburua ez irakurri?
     - who.ERG AUX book not read
     - 'Who hasn't read the book?'

   This example shows that the negative element ""ez"" is joined with the participle, further indicating that negation can be marked by a modification involving the verb.

Given these examples, it is clear that standard negation in Basque involves a negative particle ""ez"" that is phonologically bound to the auxiliary verb, thus marking negation through a modification of the verb.

**Conclusion:** 1",0,1
Malayalam,"1. Based on the provided paragraphs, there is sufficient evidence to indicate that standard negation in Malayalam can be marked by an affix or modification of the verb. Specifically, Paragraph 12 states, ""Negative is formed by the addition of ie§y after the tense marker. When it is added the final -§ of -S0™ becomes zero."" This indicates that a negative marker is added to the verb, forming a phonological unit with it. Additionally, Paragraph 15 mentions, ""Negative verbal adjectives are formed by the addition of —(3Ta>roro> to the verb-stem,"" which further supports the presence of affixation for negation.

Given these descriptions, it is clear that negation in Malayalam can be marked by an affix that is phonologically bound to the verb.

Conclusion: 1",1,1
Iu Mien,"Based on the provided paragraphs, the following observations can be made regarding the standard negation in Mien:

1. **Paragraph 2** and **Paragraph 4** state that negation is marked by the particle ""maiv"" /mai˦˥˧/ or its contracted form ""mv"" /m̩ ˦˥˧/, which is placed immediately before verbs, adjectival verbs, and auxiliary verbs. This indicates that negation is achieved through a particle that precedes the verb rather than through an affix, clitic, or modification of the verb itself.

2. **Paragraph 10** mentions that both the full form ""maiv"" and the contracted form ""mv"" can occur in one sentence in three ways, but it does not indicate that these forms are affixes or clitics bound to the verb. Instead, they are particles that precede the verbs.

3. **Paragraph 17** further supports this by stating that verbs and adjectival verbs can immediately be preceded by the negative particle ""maiv"" or its contracted form ""mv"". This reinforces the understanding that negation is marked by a separate particle rather than an affix or clitic.

4. **Paragraph 18** provides an example where the negative particle ""mv"" is used before verbs, but again, it is not indicated as being bound to the verb.

From the information provided, it is clear that negation in Mien is marked by a particle that precedes the verb. There is no evidence in the given paragraphs to suggest that negation is marked by an affix, clitic, or modification of the verb itself.

**Conclusion: 0**

Reasoning: The negation in Mien is marked by a particle that precedes the verb, and there is no indication that this particle is an affix, clitic, or involves modification of the verb.",0,0
Semelai,"Based on the provided paragraphs, the standard negation in Semelai is marked by the particle ""da?"" which is not phonologically bound to the verb. The paragraphs do not provide any evidence of negation being marked by an affix, clitic, or modification of the verb itself. Here is the reasoning based on the relevant paragraphs:

1. **Paragraph 3**: Describes the use of the external negator ""beh"" along with an internally negated clause using ""da?"".
2. **Paragraph 4**: Provides examples of ""beh"" used with negated verbal clauses, where ""da?"" is the internal negator.
3. **Paragraph 6**: Discusses the use of ""beh"" and ""da?"" in negation, indicating that ""da?"" is used for internal negation.
4. **Paragraph 7**: Differentiates between internal negation with ""da?"" and external negation with ""beh"".
5. **Paragraph 9**: Lists the basic negative operators in Semelai, including ""da?"" for propositional negation.

None of these paragraphs indicate that ""da?"" or any other negation marker is an affix, clitic, or involves modification of the verb. Instead, ""da?"" appears to function as a separate particle.

**Conclusion**: 0",0,0
Yukaghir (Kolyma),"1. Based on the provided paragraphs, it is clear that standard negation in Yukaghir (Kolyma) can be marked by a prefix attached to the verb. Specifically, Paragraph 5 states: ""The standard sentential negation is expressed by attaching the prefix e/+ to the finite verb, as illustrated by (857) and many other examples in this grammar (see also 6.1.1.3.1)."" This indicates that the negation marker forms a phonological unit with the verb, qualifying it as an affix.

Examples provided in the paragraphs, such as:
- (857)a. tamun-gemet-kele el+jan-ni that-LOC -FACC NEG+send-3PL:INTR ‘They did not let me go there’,
- (866)a. met [my and’e eye el+jud-je NEG+see-ATTR] mieste-get place-ABL kudede-k kill-Imp:2se ‘Kill them somewhere where I will not see it.’,

further support the presence of a negative prefix that attaches directly to the verb.

2. **Conclusion:** 1",1,1
Georgian,"1. Based on the provided paragraphs, it is evident that standard negation in Georgian can be marked by an affix, clitic, or modification of the verb. Specifically, the paragraphs describe the use of the negative particle ""ar"" which is used in association with verbs to form negative constructions. For example, in paragraph 1, it is mentioned that ""Past statements which would be expressed by a verb in the Aorist Indicative if positive switch to the Perfect when negated by ar."" This indicates that the verb form changes when negated, which is a modification of the verb. Additionally, the use of ""ar"" directly with verbs (as seen in the examples) shows that it is phonologically bound to the verb, functioning similarly to an affix or clitic.

2. Conclusion: 1",0,1
Alutor,"Based on the provided paragraphs, it is possible to determine that standard negation in Alutor can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Paragraph 1** mentions the use of the negative particle ""ally"" in combination with the verb forms, indicating that negation can be marked on the verb. For instance, the example ""...I didn't see (them)"" uses ""ally"" with the verb form ""nota-la@u-ka"".

2. **Paragraph 4** details various methods of verbal negation, including:
   - Combination of the negative particle with the regular finite form of the verb.
   - Combination of the negative particle with the deverbal predicative (a-...ka).
   - Combination of the negative particle with the analytical form derived from the deverbal predicative.
   - The analytical form derived from the negative analytical representation (nuN-...-a/-ta).
   - Circumfixes tymNi-... -a/-ta and a-...-kyl@in.

   These methods indicate that negation can involve affixes or circumfixes that are phonologically bound to the verb.

3. **Paragraph 5** provides examples of circumfixes used for negation, such as tymNi-...-a/-ta and a-...-kyl@in, which are clearly affixes that attach to the verb.

4. **Paragraph 6** mentions the use of the negative analytical representation (nuN-...-a/-ta) in combination with the verb, further supporting the presence of affixation in negation.

Given these points, it is clear that standard negation in Alutor can indeed be marked by an affix, clitic, or modification of the verb.

**Conclusion:** 1",1,1
Thai,"Based on the provided paragraphs, we can analyze the method of standard negation in Thai. Here are the relevant points:

1. **Paragraph 3**: ""Another common way of rendering 'Yes' or 'No' in answering a question is merely to repeat the verb on its own for the affirmative or the verb preceded by the negative word MY for the negative.""
   - Example: ""YOO KA"" (Yes, he is in) vs. ""MY YOO KA"" (No, he is not in).

2. **Paragraph 5**: ""When DY is used with the negative word MY the meaning is again dependent on the position with relation to the verb. MY DY placed in front of the verb means 'did not' and this construction is very widely used.""
   - Example: ""CHUN MY DY PY"" (I did not go).

3. **Paragraph 8**: ""A negative sentence is formed by putting a negative word in front of the verb or, in certain cases, after it.""
   - Example: ""CHUN PY MY DY"" (I cannot go).

From these examples, it is clear that the negation in Thai is achieved by placing the negative particle ""MY"" before the verb. The negative particle ""MY"" is not an affix or clitic; it is a separate word that precedes the verb. There is no indication of the negation being marked by an affix, clitic, or modification of the verb itself.

### Reasoning:
- The negation is consistently described as involving the particle ""MY"" placed before the verb.
- There is no mention of any affixation, cliticization, or modification of the verb itself to indicate negation.
- The negative particle ""MY"" is a separate word and not phonologically bound to the verb.

### Conclusion:
0",0,0
Nganasan,"1. Based on the provided paragraphs, it is evident that standard negation in Nganasan can be marked by an affix, clitic, or modification of the verb. Specifically, the negative auxiliary ""ńisɨ"" is used in standard negation, which is an auxiliary verb that carries tense and mood markers and agrees with the subject in person and number. The main verb in the negative phrase takes the connegative marker ""-ʔ"". This indicates that the negation is phonologically bound to the verb through the use of the negative auxiliary and the connegative form of the main verb.

For example:
- ""ńi-sɨə-mə miďə-Ɂ"" (neg.aux-pst-1sg.obc give-cng) translates to ""I did not give.""
- ""ńi-sɨðə-ŋ maa-gəlʲičǝ kuniɁi͡ai-gəlʲičǝ mɨǝ-Ɂ"" (neg.aux-fut-2sg what-emph how-emph do-cng) translates to ""You will not do anything.""

These examples demonstrate that the negative auxiliary ""ńisɨ"" and the connegative marker ""-ʔ"" are used to form a phonological unit with the verb, thereby marking standard negation.

2. Conclusion: 1",0,1
Nivkh (South Sakhalin),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Nivkh (South Sakhalin), we can determine the method of standard negation in the language. Here are the relevant points extracted from the paragraphs:

1. **Paragraph 1** mentions that affixes such as negation may occupy various positions in a verb form depending on their scope.
   
2. **Paragraph 3** discusses the negational suffix in Japanese and mentions that in Nivkh, the greatest formal change has occurred in the negative experiential and negative habitual marker -yzu-, which has become bound in comparison to its source verb.

3. **Paragraph 4** provides a table listing various negation forms in Nivkh, including -ʁavr-, -lәyә-, and -yzu- as negative markers.

4. **Paragraph 10** describes the modal verb construction in Nivkh, stating that negative modality and negation itself in the Amur variety are formed ad hoc and that the modal verbs take the position of the second root. The modals listed include -ʁavr-, -ləyə-, -yzu-, -molo-, -jiki-, -iruţez-, and -ilskr-.

5. **Paragraph 19** mentions that the supine form combined with qauḑ ""sth. does not exist"" or verb root serialization with lәyәḑ ""s.o. lacks sth."" can be used for negation.

From these points, it is clear that Nivkh (South Sakhalin) uses bound morphemes (affixes) for marking negation. Specifically, the negative markers -ʁavr-, -lәyә-, and -yzu- are affixes that attach to the verb, indicating that negation can be marked by an affix or modification of the verb.

### Conclusion: 1",1,1
Jarawa (in Andamans),"Based on the provided paragraphs from the descriptive grammar of Jarawa, it is evident that standard negation in the language can be marked by an affix or modification of the verb. Here is the reasoning:

1. **Paragraph 1** mentions the use of the suffix {-ma} for negation: ""The suffix {-ma} can be used instead of naɖem.""
2. **Paragraph 4** explicitly states: ""Jarawa employs two strategies to express negation: either putting a negative word at the end of a clause, or using a negative suffix to the verbs.""
3. **Paragraph 5** reiterates: ""Negation in Jarawa can be expressed in two ways: either by using the independent negative word naɖem or the suffix –ma.""
4. **Paragraph 6** provides an example of the negative suffix {-ma} being used on a verb: ""uʈʰa allema-ma Uʈʰa come-NEG Uʈʰa did not come.""
5. **Paragraph 9** also demonstrates the use of the negative suffix {-ma} in prohibitives: ""ullel ɖəbəᵼʈʰe-ma seago-NEG LOC Don’t go in the sea.""

These paragraphs collectively confirm that standard negation in Jarawa can indeed be marked by an affix (the suffix {-ma}) that attaches to the verb.

**Conclusion:** 1",1,1
Nahali,"1. Based on the provided paragraphs, it is clear that standard negation in Nahali can be marked by an affix, clitic, or modification of the verb. Here are the key points supporting this conclusion:

- **Affixation and Cliticization**: Paragraph 1 mentions that negation can be marked by forms such as ""ho:to"" which can occur preceding or following the verb (e.g., ""ho:to-kappo"" for 'does not/did not sleep'). Paragraph 4 further elaborates that ""beṭhe"" and ""ho:ṭo"" are used as negative markers, with ""beṭhe"" used in non-past constructions and ""ho:ṭo"" in past tense constructions. These markers can precede or follow the verb, and sometimes undergo assimilation with the following verb (e.g., ""beṭhe"" > ""bep-"" in ""beppa:ṭo"").

- **Modification of the Verb**: Paragraph 4 also describes how the negative marker ""beṭhe"" can undergo phonological changes when it precedes the verb, indicating a modification of the verb form itself (e.g., ""beṭhe"" > ""bem-"" in ""bemma:nḍi"").

- **Bound Morphemes**: Paragraph 6 provides examples of how negative markers are integrated into the verb structure, such as ""jo beṭhe kappoka"" (I do not sleep) and ""jo ho:to kappo"" (I did not sleep), indicating that these negative markers are phonologically bound to the verb.

Given these points, it is evident that standard negation in Nahali involves affixes, clitics, or modifications of the verb, fulfilling the criteria for a 1.

2. **Conclusion:** 1",1,1
Kusunda,"1. Based on the provided paragraphs from the descriptive grammar of Kusunda, it is evident that standard negation in Kusunda can be marked by an affix or modification of the verb. Several examples illustrate this:

- Paragraph 1 mentions that negative realis-assertion in Class II verbs is marked by a suffix -aÚu.
- Paragraph 3 provides examples of negative realis forms in Class II verbs, such as ""e-d-a u"" for ""I did not give"" and ""e-n-a u"" for ""you did not give.""
- Paragraph 4 discusses negative irrealis-assertion marked by a suffix -wa.
- Paragraph 5 describes the use of mutation and the suffix -u in marking negative realis in mutating verbs.
- Paragraph 7 shows examples of negative forms like ""t -aÚ -u"" for ""I did not go.""

These examples clearly show that negation in Kusunda involves suffixes that are phonologically bound to the verb, thus fulfilling the criteria for standard negation marking.

2. **Conclusion:** 1",1,1
Udihe,"Based on the provided paragraphs, it is possible to determine that standard negation in Udihe can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Paragraph 4**: This paragraph discusses the negative conjugation in Udihe, which is periphrastic and involves the negative auxiliary verb ""e(i)-"". The negative verb ""e-"" appears in a morphological form that reflects the role of the predicate in the sentence. This indicates that the negative auxiliary verb is phonologically bound to the content verb, forming a unit with it.

2. **Paragraph 9**: This paragraph further clarifies that negation in Udihe is expressed with the negative auxiliary verb ""e-/ei-"", which precedes the content verb and may take various morphological forms. Examples provided include ""e-si-ti etete-du"" (NEG-PAST-3PL work-PL) and ""e-s'e-li etete"" (NEG-PERF-CC.SS work), showing that the negative auxiliary verb is indeed bound to the verb.

3. **Paragraph 11**: This paragraph confirms that negation in subordinate clauses is organized in the same way as in main clauses, with the negative verb in the corresponding morphological form and the bare stem of the content verb. This consistency across different clause types supports the conclusion that the negative verb is phonologically bound to the content verb.

Given this evidence, it is clear that standard negation in Udihe involves a negative auxiliary verb that is phonologically bound to the content verb, either as an affix or a clitic.

**Conclusion:** 1",0,1
Ingush,"1. Based on the provided paragraphs, it is clear that standard negation in Ingush can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

- **Paragraph 1** states that ""Negation is formally marked only on the verb in Ingush.""
- **Paragraph 2** elaborates that ""The negative morpheme is either a suffix or a proclitic particle depending on the verb's inflectional form: suffix for tense forms, proclitic cy for converbs and nonfinites, proclitic my for imperatives.""
- **Paragraph 5** confirms that ""Negation, not shown in (1), is suffixal in finite forms and proclitic elsewhere.""
- **Paragraph 9** provides detailed examples of suffixal negation for finite verbs and proclitic negation for nonfinite forms, converbs, and imperatives.

These paragraphs collectively indicate that negation in Ingush involves suffixes and proclitics that are phonologically bound to the verb, thus fulfilling the criteria for marking standard negation by an affix, clitic, or modification of the verb.

Conclusion: 1",1,1
Lezgian,"1. Based on the provided paragraphs, it is clear that standard negation in Lezgian can be marked by an affix or modification of the verb. Specifically, Paragraph 2 mentions that finite indicative verb forms are negated by means of the suffix -δ (e.g., guzwa 'gives', guzwa-δ 'does not give'). This indicates that the negation is achieved through a suffix attached to the verb, which is a form of affixation.

Additionally, Paragraph 3 confirms this by stating that verbs are negated by the negative suffix -δ or by the negative prefix tA-. This further supports the presence of affixation in marking standard negation.

Paragraph 14 also provides an overview of verbal inflectional categories, showing that indicative forms are negated by the suffix -δ following the aspect suffix. This consistent use of suffixes for negation across different verb forms reinforces the conclusion that standard negation in Lezgian involves affixation.

2. Conclusion: 1",1,1
Galo,"1. Based on the provided paragraphs from the descriptive grammar of Galo, it is clear that standard negation in Galo can be marked by an affix that is phonologically bound to the verb. Specifically, the negation suffix -máa is used to mark negative polarity on the verb. This is evident from several examples and explanations provided in the paragraphs:

- Paragraph 1 explicitly states that ""Final predicates in negative polarity are obligatorily suffixed in -máa"" and provides examples such as ""kəbə̀ káa-máa"" ('have/exist-NEG') and ""cèn-máa-rə́"" ('know-NEG-IRR').
- Paragraph 2 includes the example ""cèn-tà≡(ə)i≡kú-máa"" ('know-INCP≡EMPH≡CMPL-NEG'), further illustrating the use of the -máa suffix for negation.
- Paragraph 4 mentions that ""Appositive clauses make use of two negators máa and móo,"" with máa being homophonous with the negative predicate inflection -máa.
- Paragraph 10 provides another example of the use of -máa in the sentence ""mə́ə-pàa-kú-dáa-máa"" ('think-ATTN-CMPL-ACHV-NEG').

These examples and explanations confirm that the negation marker -máa is an affix that attaches to the verb, thereby forming a phonological unit with the verbal root.

2. **Conclusion:** 1",1,1
Yup'ik (Norton Sound),"1. Based on the provided paragraphs, it is evident that standard negation in Yup'ik (Norton Sound) can be marked by an affix or modification of the verb. Several paragraphs explicitly mention the use of suffixes to indicate negation. For instance, Paragraph 1 mentions the use of the suppletive negative participle ""-nguq"" and the negative participle ""-ksait-"". Paragraph 3 provides examples of the suffix ""-nrit-"" used for negation. Paragraph 4 lists various negative suffixes such as ""-nћլit-"" (not), ""-at-"" (not), and ""-ksait-"" (not yet). Paragraph 7 and Paragraph 8 further reinforce the use of negative suffixes in different moods and contexts. These examples clearly show that negation is marked directly on the verb through affixation.

2. **Conclusion:** 1",1,1
Yuki,"1. Based on the provided paragraphs, it is clear that standard negation in Yuki can be marked by an affix or modification of the verb. The primary method for negation in Yuki involves the suffixation of the negative morpheme -ṭan to the verb, as seen in multiple examples such as ""luh-tl-ṭan-paˀ"" (chop-TR-NEG-FUT) meaning ‘You’re not going to chop wood’. Additionally, there is mention of a negative verb ṭal-, which can also be used to form negative clauses, though its use is less common and not fully understood. The presence of the negative suffix -ṭan directly attached to the verb root in various examples confirms that negation is marked by an affix.

2. Conclusion: 1",1,1
