Language,Response,Target,Predicted
Ngankikurungkurr,"1. Based on the provided paragraphs, it is possible to determine that standard negation in Ngankikurungkurr can be marked by an affix or clitic that is phonologically bound to the verb. 

In Paragraph 1, the example ""minbe-tye"" (Neg-Past) indicates the use of a negation marker ""minbe"" which is combined with the past tense marker ""tye"". This suggests that negation can be marked by a bound morpheme (affix or clitic) attached to the verb.

In Paragraph 2, the sentence ""minbe-tye ngana-ne-kuli"" (Neg-Past 1sgFeet-3sg-throw) further supports this observation. The negation marker ""minbe"" is again bound to the past tense marker ""tye"", indicating that negation is marked by a bound morpheme.

Therefore, the evidence from these paragraphs shows that standard negation in Ngankikurungkurr can indeed be marked by an affix or clitic that is phonologically bound to the verb.

Conclusion: 1",0,1
Wagiman,"Based on the provided paragraphs from the descriptive grammar of Wagiman, we can analyze the method of standard negation in the language.

### Analysis:

1. **Paragraph 1 (10,1.2):**
   - The negator ""wudyi"" is described as the usual sentential negator, which negates the proposition expressed in the clause.
   - Examples provided:
     - **Example 10-5:** ""wudyi ga-ya' ganq-ma ga'an lagiban g-~a-ggi yedena""
       - Gloss: ""NEG 3sg:IPFV-tell 1sg OBL-FOC that man 3sg:PFV-go-PAST sneak""
       - Translation: ""(That man) said nothing to me but just sneaked off.""
     - **Example 10-6:** ""wudyi gety gan-ge-0 daganp-gu""
       - Gloss: ""NEG ask-PCT 3sg/lsg-put-PPCT food-DAT""
       - Translation: ""He didn't ask me for food.""
     - **Example 10-7:** ""mdyi ga-nanda-yi ga'an lagiban daty gan-bu-0""
       - Gloss: ""NEG 1sg-see-PAST that man belt-PCT 3sg/lsg-hit-PPCT""
       - Translation: ""I didn't see that man who hit me.""

From the examples and descriptions provided, we can observe the following:
- The negator ""wudyi"" (or ""mdyi"") appears as a separate word at the beginning of the clause.
- There is no indication that the negator attaches to the verb as an affix or clitic.
- The verbs in the examples do not show any modification that indicates negation.

### Conclusion:
Based on the information provided in the paragraphs, standard negation in Wagiman is marked by a separate word (wudyi or mdyi) that precedes the verb and negates the entire proposition. There is no evidence from the given text that negation is marked by an affix, clitic, or modification of the verb itself.

**Conclusion:** 0",0,0
Neo-Aramaic (Assyrian),"Based on the provided paragraph from the descriptive grammar of Neo-Aramaic (Assyrian), we can analyze the method of standard negation in the language.

### Reasoning:

1. **Negation Particle ""la""**:
   - The paragraph states that verbal forms are negated by the particle ""la,"" which is placed before verbs derived from the present and past bases and also before the imperative.
   - Examples provided include:
     - la-pál6† ~ lá-pal6† (‘He does not go out’)
     - la-plí†le ~ lá-pli†le (‘He did not go out’)
     - la-plú† ~ lá-plu† (‘Do not go out!’)

2. **Phonological Binding**:
   - The negation particle ""la"" is frequently linked to the verb in the same stress group, indicating a close phonological relationship.
   - The stress can fall either on the negator or on the verb, suggesting that ""la"" can be phonologically bound to the verb.

3. **Combination with Pre-verbal Particles**:
   - The particle ""la"" can combine with pre-verbal particles such as ""i-"" and ""q6m-,"" and undergoes phonetic processes that further integrate it with the verb.
   - Examples include:
     - le-y-pal6†
     - l5-pal6†

4. **Corpus Examples**:
   - The text corpus examples show the negation particle ""la"" (or its contracted forms) directly preceding the verb:
     - ""an-náše le-y-mbáqri m6n-""árxa ""áti m-ˆk5w6t} (‘Those people do not ask from a guest “Where are you from?”’)
     - bás le-y-mabyênwa} (‘but it did not show’)
     - le-y-máxi pr•zla l-""áql6t dawˆre?} (‘Don’t people put metal on the feet of mules?’)

### Conclusion:
Based on the evidence provided, standard negation in Neo-Aramaic (Assyrian) can be marked by a particle (""la"") that is phonologically bound to the verb. Therefore, the correct option is:

**Conclusion: 1**",1,1
English,"1. The paragraphs provided from the descriptive grammar of English clearly indicate that standard negation in English can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Specifically, the text describes two forms of primary verbal negation: analytic and synthetic. 

- Analytic primary negation involves adding the word ""not"" after the auxiliary verb (e.g., ""Kim will not be here later on"").
- Synthetic primary negation involves inflecting the auxiliary verb with the suffix ""-n't"" (e.g., ""Kim won’t be here later on"").

The synthetic form, which uses the suffix ""-n't"", is a clear example of a phonologically bound morpheme (an affix) that marks negation directly on the verb. Additionally, the text explicitly states that ""-n't"" is a verbal suffix and provides syntactic, morphological, and phonological reasons for distinguishing it from the separate word ""not"".

Given this information, it is evident that standard negation in English can indeed be marked by an affix or modification of the verb.

2. Conclusion: 1",1,1
Korean,"Based on the provided paragraphs from the descriptive grammar of Korean, we can analyze the methods of standard negation in the language.

### Reasoning:

1. **Short Negative**:
   - The short negative form involves the use of the negative adverb ""an(i)"" or ""mos"" placed before the verb. For example:
     - ""An(i) ponta"" (does not sell)
     - ""An(i) c6h.ta"" (does not like)
     - ""Cip i ani 'tu"" (is not at home)
   - Here, ""an(i)"" and ""mos"" are separate words (negative adverbs) that precede the verb, indicating that they are not affixes or clitics attached to the verb.

2. **Long Negative**:
   - The long negative form involves the use of the auxiliary verb ""anh-"" or ""mos"" combined with the verb stem and the suffix ""-ci"". For example:
     - ""Poci ani hantl"" (does not sell)
     - ""Coh.ci ani hantl"" (does not like)
     - ""Poci mds hantl"" (definitely does not sell)
     - ""Coh.ci m6s hata"" (definitely does not like)
   - In these constructions, the negative auxiliary ""anh-"" or ""mos"" is combined with the verb stem and the suffix ""-ci"". This indicates that the negation involves a periphrastic construction rather than a simple affix or clitic attached directly to the verb.

From the analysis, it is clear that standard negation in Korean primarily involves the use of negative adverbs or auxiliary verbs in a periphrastic construction. There is no indication that negation is marked by an affix or clitic that is phonologically bound to the verb itself.

### Conclusion:
0",1,0
Basque,"Based on the provided paragraph, we can analyze the method of standard negation in Basque:

1. The paragraph indicates that the presence of negation induces changes in the basic word order pattern of Basque finite clauses. Specifically, the auxiliary verb merges with the negation and precedes the lexical verb. This is evident in the example provided:

   - Affirmative: Etxea erori da. ('The house has fallen down.')
   - Negative: Etxea ez da erori. ('The house has not fallen down.')

2. The negation particle ""ez"" appears to be a separate word that precedes the auxiliary verb ""da."" There is no indication that ""ez"" is an affix or clitic that attaches to the verb. Instead, it seems to function as a separate particle that causes the auxiliary to move to a different position in the sentence.

3. The description does not mention any modification of the verb itself or the use of affixes or clitics attached to the verb for marking negation. The negation is achieved through the use of the separate particle ""ez"" and the reordering of the auxiliary verb.

Given this information, it is not possible to determine that standard negation in Basque is marked by an affix, clitic, or modification of the verb. Instead, it appears to be marked by a separate particle.

**Conclusion:** 0",0,0
Malayalam,"Based on the provided paragraphs from the descriptive grammar of Malayalam, we can analyze the method of standard negation in the language.

Paragraph 8.29.2 explicitly states that the negative is formed by the addition of ""ie§y"" after the tense marker. Additionally, it mentions that when ""ie§y"" is added, the final ""-§"" of the tense marker becomes zero. This indicates a modification of the verb form to express negation.

The key points are:
1. The negative marker ""ie§y"" is added after the tense marker.
2. The final ""-§"" of the tense marker becomes zero when the negative marker is added.

This process involves both the addition of a bound morpheme (an affix or clitic) and a modification of the verb form (the final ""-§"" becoming zero). Therefore, it satisfies the criteria for standard negation being marked by an affix, clitic, or modification of the verb.

**Reasoning:**
- The negative marker ""ie§y"" is added directly after the tense marker, indicating it is phonologically bound to the verb.
- The modification of the final ""-§"" of the tense marker to zero further supports that the verb form is altered to indicate negation.

**Conclusion:** 1",1,1
Iu Mien,"1. Based on the provided paragraphs, standard negation in Iu Mien is marked by the particle ""maiv"" /mai˦˥˧/ or its contracted form ""mv"" /m̩ ˦˥˧/, which are placed immediately before verbs, adjectival verbs, and auxiliary verbs. These particles are not affixes or clitics, as they are separate words that precede the verb rather than being phonologically bound to it. The examples provided show that negation is achieved through the use of these particles rather than through any modification of the verb itself or the addition of affixes or clitics to the verb.

For instance:
- (861-3) ""lorz maiv buatc."" (seek NEG see) translates to ""and yet didn’t find any.""
- (862-3) ""Yie mbuo yaac mv buatc."" (1PL TOPCNTRST NEG see) translates to ""As far as we are concerned, we didn’t see (as they said though).""

These examples illustrate that the negation is marked by the particles ""maiv"" or ""mv"" placed before the verb, rather than by any modification of the verb or the use of affixes/clitics.

2. Conclusion: 0",0,0
Semelai,"Based on the provided paragraphs from the descriptive grammar of Semelai, we can analyze the method of standard negation in the language. The key points to consider are:

1. **Negator ""da?""**: The primary negator used for standard negation in Semelai is ""da?"" which is described as a propositional negator. It is used to negate both verbal and non-verbal predicates.

2. **Position and Function**: ""da?"" always precedes the verbal word, including modal auxiliaries, and cannot stand alone as a minimal clause. This indicates that ""da?"" is a separate word that occupies a specific syntactic position rather than being an affix or clitic attached to the verb.

3. **Examples**: The examples provided (e.g., (224) ""da? ?yot kdhn ke"" - ""He didn't return"") show ""da?"" preceding the verb without any indication of it being phonologically bound to the verb as an affix or clitic.

4. **Scope of Negation**: The negation scope is over the whole predicate, and ""da?"" can co-occur with various aspectual and modal markers, but it remains a separate word.

Given this information, it is clear that standard negation in Semelai is marked by a separate word ""da?"" that precedes the verb, rather than by an affix, clitic, or modification of the verb itself.

### Reasoning:
- The negator ""da?"" functions as a separate word that precedes the verb and is not phonologically bound to it.
- There is no evidence in the provided paragraphs that negation is marked by an affix or clitic attached to the verb or by modifying the verb itself.

### Conclusion:
0",0,0
Yukaghir (Kolyma),"1. Based on the provided paragraphs from the descriptive grammar of Yukaghir (Kolyma), it is clear that standard negation in the language can be marked by a prefix attached to the finite verb. This is evident from the examples given in paragraph 4.1.1, where the prefix ""el+"" is attached to the verb to indicate negation. For instance:

- ""el+jan-ni"" (NEG+send-3PL:INTR) in the sentence ""They did not let me go there.""
- ""el+jaqa-te-je"" (NEG+achieve-FUT-INTR:1SG) in the sentence ""I will not reach the house.""
- ""el+keb-ej-te-jek"" (NEG+go-PFV-FUT-INTR:2SG) in the sentence ""You will not go away from here.""
- ""el+lej"" (NEG+eat(NEG:3SG)) in the sentence ""That dog did not eat that.""

These examples demonstrate that the negation is marked by an affix (prefix ""el+"") that is phonologically bound to the verb, fulfilling the criteria for standard negation marking as specified.

Conclusion: 1",1,1
Georgian,"Based on the provided paragraphs from the descriptive grammar of Georgian, we can analyze the method of standard negation in the language.

1. **Modification of the Verb:**
   - In the example ""txov+n+a-s ver äe-(Ø-)g-i-srul-eb"" ('I shall not be able to fulfil your request'), the verb ""äe-(Ø-)g-i-srul-eb"" is preceded by ""ver,"" which is a potential negation marker. This suggests that the verb form itself is not modified for negation in this instance.
   - In the example ""gvino ar (Ø-)e-sm-ev-a"" ('X cannot drink wine'), the verb ""e-sm-ev-a"" is preceded by ""ar,"" which is described as the neutral marker of negation. Again, the verb form itself does not appear to be modified for negation.

2. **Affix or Clitic:**
   - The negation marker ""ar"" is described as the neutral marker of negation and is used before the verb. It is not an affix or clitic attached to the verb but a separate word.
   - The example ""šen-s dge-ši ar ša-mo-(Ø-)m-rč-en-i-x-a+r"" ('In your day you did not fall short of me in battle') shows ""ar"" used before the verb ""ša-mo-(Ø-)m-rč-en-i-x-a+r."" This indicates that ""ar"" is a separate word and not an affix or clitic.

3. **Conclusion:**
   - The provided paragraphs indicate that standard negation in Georgian is marked by the separate word ""ar"" placed before the verb. There is no evidence in the given text that negation is marked by an affix, clitic, or modification of the verb itself.

Therefore, based on the provided information, it is not possible to determine that standard negation in Georgian is marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Alutor,"Based on the provided paragraphs from the descriptive grammar of Alutor, it is possible to determine that standard negation in the language can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Affixes and Circumfixes**:
   - The text mentions the use of circumfixes for negation, such as ""tymNi-...-a/-ta"" and ""a-...-kyl@in"". For example, in (17a), ""a-viHy-kyl@in"" (A-die-NEG+3sg) indicates the animal is not dead.
   - The circumfix ""tymNi-...-a/-ta"" is used to derive negative forms, as seen in (18d) ""tymNi-wisat-a"" (NEG-turn.sour-SUP).

2. **Negative Particles with Verb Modifications**:
   - The negative particle ""ally"" is used in combination with verbs to form negative constructions, as in (13a) ""ally a-la@u-ka"" (not A-see-PRED`), meaning ""I didn't see (them)"".
   - The particle ""kytvy(l)"" is used for prohibitive negation, as in (13b) ""kytvyl a-wintat-ka"" (must.not A-help-PRED`), meaning ""Don't you dare help"".

3. **Analytical Forms**:
   - The analytical form ""nuN-...-a/-ta"" is used in negation, as in (16a) ""nuNy-nm-a"" (NEG-kill-ANLT), meaning ""We don't have to kill them"".
   - The combination of the negative particle with the analytical form derived from the deverbal predicative is also mentioned.

4. **Clitics**:
   - The text does not provide explicit examples of clitics used for negation in the provided paragraphs, but the presence of affixes and circumfixes is sufficient to meet the criteria.

Given these points, it is clear that Alutor employs affixes, circumfixes, and modifications of the verb to mark standard negation.

**Conclusion:** 1",1,1
Thai,"Based on the provided paragraphs from the descriptive grammar of Thai, we can determine the method of standard negation in the language.

### Reasoning:

1. **Paragraph 1**:
   - It mentions that a negative sentence is formed by putting a negative word in front of the verb or, in certain cases, after it. This indicates that negation is achieved through the use of separate negative words rather than affixes or clitics attached to the verb.

2. **Paragraph 2**:
   - The paragraph provides examples of negation using the word ""MY"" (negative word) placed before the verb. For instance:
     - ""CHUN MY DY PY"" translates to ""I did not go.""
     - ""MEU-A WAHN NEE CHUN MY DY PY"" translates to ""Yesterday I did not go.""
   - These examples show that the negative word ""MY"" is used as a separate word preceding the verb, rather than as an affix or clitic attached to the verb.

Given the information from both paragraphs, it is clear that standard negation in Thai is marked by separate negative words placed before the verb. There is no indication that negation is marked by an affix, clitic, or modification of the verb itself.

### Conclusion:
0",0,0
Nganasan,"Based on the provided paragraphs from the descriptive grammar of Nganasan, we can determine the method of standard negation in the language. Here is the reasoning:

1. **Negative Auxiliary and Connegative Form**: The text states that the default way to negate a sentence in Nganasan is through the use of the negative auxiliary ""ńisɨ"". This auxiliary is inflected for mood, tense, and agreement with the subject (and sometimes the object). This indicates that the auxiliary itself is a separate word that carries the negation.

2. **Connegative Marker**: The main verb in the negative phrase takes a connegative marker ""-ʔ"". This marker is an affix that attaches to the verb, modifying it to indicate negation. The presence of this connegative marker on the verb shows that negation can indeed be marked by an affix that is phonologically bound to the verb.

Given this information, it is clear that standard negation in Nganasan involves the use of an affix (the connegative marker ""-ʔ"") that attaches to the verb.

**Conclusion:** 1",0,1
Nivkh (South Sakhalin),"1. Based on the provided paragraphs, it is evident that standard negation in Nivkh (South Sakhalin) can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. This conclusion is drawn from the following observations:

- The supine form is used for non-future negation in the Amur variety, as seen in examples (45a) and (45b), where the verb is modified to express negation.
- Example (46) shows the use of a suffix for negation: ""siḑhagin-nә-j-xsu-r"" (anything-do-EXPL-NEG.HAB-CV:3s), where ""xsu"" is a suffix indicating habitual negation.
- The text explicitly states that ""Negation is otherwise expressed with the suffix given in table 1.7,"" indicating that negation can be marked by a suffix attached to the verb.

These points collectively indicate that negation in Nivkh (South Sakhalin) can indeed be marked by modifications of the verb or by affixes/clitics that are phonologically bound to the verb.

Conclusion: 1",1,1
Jarawa (in Andamans),"Based on the provided paragraphs from the descriptive grammar of Jarawa, it is clear that standard negation in the language can be marked by an affix or modification of the verb. Specifically, the paragraphs describe two methods of negation:

1. **Using the independent negative word ""naɖem""**: This method places the negative word after the predicate, as shown in examples (4.57) and (4.58). While this method does not involve modifying the verb directly, it is one of the strategies for negation in Jarawa.

2. **Using the suffix ""-ma""**: This method involves attaching the suffix ""-ma"" directly to the verbal predicate to indicate negation. This is explicitly demonstrated in example (4.67), where ""allema"" (come) becomes ""allema-ma"" (did not come). The grammar also notes that this suffix replaces any other suffixal markings on the verb, indicating that it is a direct modification of the verb for the purpose of negation.

Given this information, it is evident that standard negation in Jarawa can indeed be marked by an affix (the suffix ""-ma"") that is phonologically bound to the verb.

**Reasoning:**
- The suffix ""-ma"" is used to negate the verb directly, as shown in example (4.67).
- The grammar explicitly states that the suffix ""-ma"" is employed on the verbal predicate for negation.

**Conclusion:** 1",1,1
Nahali,"1. Based on the provided paragraphs, it is evident that standard negation in Nahali can be marked by an affix, clitic, or modification of the verb. Several examples demonstrate this:

- The negative marker ""beṭhe"" can occur either before or after the verb, and it can undergo phonological changes when it precedes the verb, such as in ""jo beppa:ṭo"" (I will not come) where ""beṭhe"" is reduced to ""be-"" and the first consonant of the verb is geminated.
- The negative marker ""ho:ṭo"" is used in past tense constructions and always precedes the verb, sometimes undergoing assimilation, as seen in ""jo ho:to ha:go ḍa:n"" (I had not laughed).
- The negative imperative marker ""biji"" can precede or follow the verb and can undergo assimilatory changes when it precedes the verb, such as in ""bippa:ṭo"" (don’t come) where ""biji"" is reduced to ""bi-"" and the first consonant of the verb is geminated.

These examples clearly show that negation in Nahali can be marked by elements that are phonologically bound to the verb, either as affixes or clitics, and by modifications of the verb itself.

Conclusion: 1",1,1
Kusunda,"Based on the provided paragraphs from the descriptive grammar of Kusunda, we can analyze the method of marking standard negation in the language. Here are the key points:

1. **Negative Realis in Class II Verbs**:
   - The negative realis assertion is marked by a suffix `-aÚu`.
   - Examples provided show the suffix `-aÚu` attached to the verb:
     - `tsi e-d-a u` (I give-1-NEG) translates to ""I did not give.""
     - `tok e-d-a u` (we give-1-NEG) translates to ""We did not give.""
     - `nu e-n-a u` (you give-2-NEG) translates to ""You did not give.""
     - `nok e-n-a u` (you.pl give-2-NEG) translates to ""You [pl] did not give.""
     - `gina e-g-a u` (he/she give-3-NEG) translates to ""He/she did not give.""

2. **Negative Realis in Class I Verbs**:
   - Class I verbs mark negative realis with the suffix `-daÚu`.
   - The suffix `-d` in Class II verbs is part of the person marking system, but in Class I verbs, it has become part of the negative suffix.

From these points, it is clear that standard negation in Kusunda is marked by a suffix that attaches to the verb. The suffixes `-aÚu` and `-daÚu` are phonologically bound to the verb, indicating negation.

### Reasoning:
The paragraphs provide explicit examples and descriptions of how negation is marked in Kusunda. The use of suffixes `-aÚu` and `-daÚu` attached to the verb forms clearly indicates that standard negation can be marked by an affix that is phonologically bound to the verb.

### Conclusion:
1",1,1
Udihe,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Udihe, we can determine how standard negation is marked in the language. Here are the key points extracted from the text:

1. **Negative Auxiliary Verb**: The primary method of negation in Udihe involves the use of a negative auxiliary verb e(i)-. This auxiliary verb precedes the main verb and can take various morphological forms to reflect tense, aspect, and agreement (e.g., e-si-ti, e-s'e-li).

2. **Affixation and Clitics**: The negative auxiliary verb e(i)- can attach to the verb with affixes that indicate person, number, and tense. For example:
   - e-si-ti (NEG-PAST-3PL)
   - e-s'e-li (NEG-PERF-CC.SS)
   - e-ini (NEG-3SG)

3. **Periphrastic Construction**: The negation is often periphrastic, involving the negative auxiliary verb followed by the bare stem of the main verb. This construction can also include additional elements like the copula verb 'be' in certain tenses.

4. **Examples**:
   - ""Bi ei-mi sa:."" (me NEG-1SG know) - 'I don't know.'
   - ""Ine'i e-ini yene."" (dog NEG-3SG go) - 'The dog is not walking.'
   - ""Sin-tigi e-zeqe-i dian-a."" (you-LAT NEG-FUT-1SG say-0) - 'I won't tell you.'

These examples show that the negative auxiliary verb e(i)- is morphologically bound to the verb, indicating that negation in Udihe can be marked by an affix or clitic that is phonologically bound to the verb.

### Conclusion: 1",0,1
Ingush,"Based on the provided paragraphs from the descriptive grammar of Ingush, we can determine the method of standard negation in the language.

1. **Negation Marking on the Verb:**
   - The text explicitly states that ""Negation is formally marked only on the verb in Ingush, regardless of its semantic scope."" This indicates that negation is directly associated with the verb.
   
2. **Types of Negative Morphemes:**
   - The negative morpheme can be a suffix or a proclitic particle depending on the verb's inflectional form. Specifically:
     - **Suffix** for tense forms (e.g., ""Xaa-c"" where ""-c"" is the negative suffix).
     - **Proclitic cy** for converbs and nonfinites (e.g., ""Nuu cy hwaqacha"" where ""cy"" is the proclitic).
     - **Proclitic my** for imperatives (e.g., ""my vaaliitalaa"" where ""my"" is the proclitic).

3. **Examples Provided:**
   - Example (1): ""Xaa-c suona=m."" (""know-NEG 1s.DAT=FOC"") - Here, the negation is marked by the suffix ""-c"" attached to the verb ""Xaa"" (know).
   - Example (3): ""Nuu cy hwaqacha ladar chy-doalar"" (""broom NEG sweep.CVtemp leak in-D.go.IMPF"") - Here, the negation is marked by the proclitic ""cy"" attached to the verb ""hwaqacha"" (sweep).
   - Example (4): ""my vaaliitalaa"" (""NEG V.go-CSind.IMPVmild"") - Here, the negation is marked by the proclitic ""my"" attached to the verb ""vaaliitalaa"" (go).

From the information provided, it is clear that standard negation in Ingush can be marked by an affix (suffix) or a clitic (proclitic) that is phonologically bound to the verb. Therefore, the correct option is 1.

**Conclusion:** 1",1,1
Lezgian,"1. The paragraph provided gives clear evidence that standard negation in Lezgian can be marked by an affix or a modification of the verb. Specifically, it mentions that finite indicative verb forms are negated by means of the suffix -δ, as seen in the example ""guzwa 'gives', guzwa-c 'does not give'"". This indicates that a suffix, which is an affix, is used to mark negation directly on the verb. Additionally, it mentions prefixal negation for non-finite and non-indicative verb forms, involving either a negative auxiliary or a negative prefix (e.g., t(A)-). Both the suffix -δ and the prefix t(A)- are affixes that modify the verb to indicate negation.

2. Conclusion: 1",1,1
Galo,"Based on the provided paragraphs from the descriptive grammar of Galo, we can determine the method of standard negation in the language.

1. **Evidence from the Text:**
   - In example (611), the verb ""ascend"" is marked with the suffixes ""-kú"" (Completive) and ""-máa"" (Negative), resulting in ""càa-kú-máa"" which translates to ""doesn’t go up anymore.""
   - Example (612) shows a similar structure with ""càa-kú-máa-rə́"" where ""-máa"" is again used as a negative suffix.
   - Example (613) demonstrates another ordering with ""cáa-máa-rə́-kú,"" where ""-máa"" is used as a negative suffix before the irrealis and completive markers.
   - The text explicitly states that ""Final predicates in negative polarity are obligatorily suffixed in -máa,"" indicating that the negation is marked by a suffix attached to the verb.

Given this information, it is clear that standard negation in Galo can be marked by an affix (specifically, the suffix ""-máa"") that is phonologically bound to the verb.

**Conclusion:** 1",1,1
Yup'ik (Norton Sound),"1. Based on the provided paragraphs from the descriptive grammar of Yup'ik (Norton Sound), it is clear that standard negation in this language can be marked by affixes or modifications of the verb. The text mentions several verb-elaborating suffixes (VVn) that are used to indicate negation. For example, the most general and common negator is the VVn suffix |-nћլit-| meaning 'not', and its variant |+1pѠkѠ-|. Additionally, other negation suffixes such as |-at-|, |-nћլiћլ-|, and |-Ѥћլ(u)it-| are also listed, each serving different nuances of negation. These suffixes are phonologically bound to the verb, indicating that negation is indeed marked by affixes or modifications of the verb in Yup'ik (Norton Sound).

2. **Conclusion:** 1",1,1
Yuki,"1. Based on the provided paragraphs, it is clear that standard negation in Yuki can be marked by an affix that is phonologically bound to the verb. Specifically, the negative morpheme ""-ṭan"" is used as a suffix to negate verbs. This is evident in examples (103) and (104):

- In (103) ""mu:šakṭanpaˀ"" (laugh-SEM-NEG-FUT), the verb ""muš-ąk"" (laugh) is negated by the suffix ""-ṭan"".
- In (104) ""hąw č a:niṭan"" (fish give-NEG), the verb ""č an"" (give) is negated by the suffix ""-ṭan"".

Additionally, the text mentions that verbs are negated with the negative ""-ṭan"" and provides further examples in (105) and (106), reinforcing the use of the suffix ""-ṭan"" for negation.

2. Conclusion: 1",1,1
Pipil,"Based on the provided paragraph, it is possible to determine the method of standard negation in Pipil. The paragraph explicitly states that Pipil uses the negatives ""te:"", ""tesu"", and ""inte"" and mentions that there is no ready evidence of any negative affixes. This indicates that negation in Pipil is achieved through separate negative particles rather than through affixes, clitics, or modifications of the verb.

Here is the relevant excerpt from the paragraph:
> ""Pipil has the negatives te:, tesu, and inte, with no ready evidence of any negative affixes.""

Given this information, we can conclude that standard negation in Pipil is not marked by an affix, clitic, or modification of the verb.

**Reasoning:**
1. The paragraph explicitly states that Pipil uses separate negative particles (""te:"", ""tesu"", ""inte"") for negation.
2. It also explicitly mentions that there is no evidence of negative affixes in Pipil.
3. Therefore, negation in Pipil is not marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Micmac,"Based on the provided paragraph, it is possible to determine that standard negation in the language Micmac can be marked by an affix or modification of the verb. Here is the reasoning:

1. The paragraph discusses the negative forms of intransitive verbs in Micmac and provides several examples of these forms. It specifically mentions the negative morpheme ""-w-"" (or its variant ""[G]"") and describes its position within the verb structure. The negative morpheme appears to follow the dual or plural number morpheme and precedes the person markers. This indicates that the negative morpheme is an affix that attaches to the verb.

2. The examples given, such as ""welagapiwun"" (2 singular negative) and ""welagapiweg"" (1 dual negative), show that the negative morpheme ""-w-"" is integrated into the verb form. This integration suggests that the negation is marked by a modification of the verb through the addition of an affix.

3. The paragraph also states that even if the negative morpheme arises outside the verb and is moved within the verb transformationally, it is assumed to occur before any phonological rules apply. This further supports the idea that the negative morpheme is treated as part of the verb structure.

Conclusion: 1",1,1
Tepehua (Huehuetla),"1. Based on the provided paragraphs from the descriptive grammar of Tepehua (Huehuetla), it is clear that standard negation in this language is marked by a negative particle, specifically ""jaantu"" or its truncated form ""tuu"". These particles are not phonologically bound to the verb as affixes or clitics; instead, they occur as separate words that precede the verb or the verb phrase. The examples provided consistently show ""jaantu"" or ""tuu"" positioned before the verb or verb phrase, but not attached to the verb as an affix or clitic.

For instance:
- In (790a), ""jaantu"" precedes the verb ""laay"" (can-IMPFV).
- In (790b), ""tuu"" precedes the verb ""laay"" (can-IMPFV).
- In (791a), ""jaantu"" precedes the verb ""tamispaay"" (3PL.SUB-know-IMPFV).

These examples demonstrate that the negative particle is a separate word and not an affix or clitic attached to the verb. Therefore, standard negation in Tepehua (Huehuetla) cannot be marked by an affix, clitic, or modification of the verb.

2. Conclusion: 0",0,0
Musqueam,"Based on the provided paragraphs from the descriptive grammar of Musqueam, we can observe several instances where negation is marked in the language. Here are some key examples:

1. **Negation with verbs:**
   - **?Swecel 1ém-21**: 'I don't go.'
   - **?Swecex 1ém-ex**: 'You don't go.'
   - **?Swo 1ém-os**: 'He/She/It doesn't go.'
   - **?Swecet 1ém-et**: 'We don't go.'
   - **?Swecep 1ém-Ep**: 'You folks don't go.'

2. **Negation with other predicates:**
   - **sc%eléx""om-é1**: 'I'm not a spirit dancer.'
   - **sc%eléx""om-ex**: 'You're not a spirit dancer.'
   - **sc%eléx""om-es**: 'He/She is not a spirit dancer.'
   - **sc%eléx""om-Ep**: 'You folks are not spirit dancers.'

In these examples, the negation marker **?Swe** (or its variants) appears before the verb or predicate. This marker is not phonologically bound to the verb as an affix or clitic but appears as a separate word. However, the verbs themselves do not show any internal modification to indicate negation.

Given the information provided, it is clear that negation in Musqueam is marked by a separate particle **?Swe** and not by an affix, clitic, or modification of the verb itself. Therefore, the correct option is:

**Conclusion: 0**

Reasoning: The negation in Musqueam is marked by a separate particle **?Swe** that precedes the verb or predicate, rather than by an affix, clitic, or modification of the verb.",0,0
Omaha,"Based on the provided paragraphs from the descriptive grammar of Omaha, we can analyze the method of standard negation in the language.

### Analysis:

1. **Negating Particle ""bazhi""**:
   - The text mentions the use of the negating particle ""bazhi"" which is placed after the verb to declare that somebody did not do something. This indicates that ""bazhi"" is a separate word (particle) and not an affix or clitic that is phonologically bound to the verb.

2. **Ablaut Before ""Not""**:
   - The text describes an ablaut process where a preceding ""-e"" verb changes to ""-a"" before the negating particle ""azhi"" in commands. This ablaut process is a modification of the verb itself, indicating a phonological change in the verb to mark negation.

3. **Negative Command**:
   - For negative commands, the negating particle ""azhi"" is placed between the verb and the command particle. The ablaut process (e.g., ""-e"" to ""-a"") before ""azhi"" further supports that the verb undergoes a modification to mark negation.

### Reasoning:

- The ablaut process (modification of the verb) before the negating particle ""azhi"" in commands and the placement of ""bazhi"" after the verb in declarative sentences suggest that standard negation in Omaha can involve a modification of the verb.
- Although ""bazhi"" and ""azhi"" are particles and not affixes or clitics, the ablaut process indicates that the verb itself is modified in the context of negation.

### Conclusion:

1. The standard negation in Omaha can be marked by a modification of the verb (ablaut process).
2. The negating particles ""bazhi"" and ""azhi"" are not phonologically bound to the verb, but the ablaut process indicates a modification of the verb itself.

**Conclusion: 1**",1,1
