Language,Response,Target,Predicted
Aghu,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Aghu, we can analyze the dominant word order as follows:

1. **Paragraph 1**:
   - Drabbe explicitly states that the normal order in clauses is subject, object, verb (SOV). This is a strong indicator that SOV is the dominant word order in Aghu.

2. **Paragraph 2**:
   - It is mentioned that the word order described by Drabbe is not without exception, and there are instances where the object precedes the subject. However, these instances are noted as exceptions and are influenced by factors like topicality. This suggests that while there are deviations, they are not the norm.

3. **Paragraph 3**:
   - This paragraph does not provide direct information about the word order of subject, object, and verb in declarative sentences.

4. **Paragraph 4**:
   - This paragraph discusses subject inflection and animacy but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

5. **Paragraph 5**:
   - This paragraph discusses the distribution of verbal nouns and their syntactic roles but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

6. **Paragraph 6**:
   - This paragraph provides examples of sentences with case markers but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

7. **Paragraph 7**:
   - This paragraph discusses the use of overt subjects and objects but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

8. **Paragraph 8**:
   - This paragraph discusses the use of demonstrative pronouns but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

9. **Paragraph 9**:
   - This paragraph discusses the use of conjoined noun phrases but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

10. **Paragraph 10**:
    - This paragraph discusses the structure of verbal clauses but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

11. **Paragraph 11**:
    - This paragraph discusses the use of demonstrative pronouns but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

12. **Paragraph 12**:
    - This paragraph discusses the use of switch reference but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

13. **Paragraph 13**:
    - This paragraph discusses the use of case markers but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

14. **Paragraph 14**:
    - This paragraph discusses the use of nonfinite verbs and clause chains but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

15. **Paragraph 15**:
    - This paragraph discusses experiential verbs but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

16. **Paragraph 16**:
    - This paragraph provides an example of a sentence with multiple clauses but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

17. **Paragraph 17**:
    - This paragraph discusses compounds but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

18. **Paragraph 18**:
    - This paragraph provides an example of a sentence with an adjective but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

19. **Paragraph 19**:
    - This paragraph discusses the structure of clauses but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

20. **Paragraph 20**:
    - This paragraph discusses the distribution of adverbs but does not provide direct information about the word order of subject, object, and verb in declarative sentences.

### Conclusion:
Based on the explicit statement in Paragraph 1 and the general consistency of the information provided, the dominant word order in Aghu is **SOV**.

**Conclusion: SOV**",sov,sov
Manambu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Manambu, we can analyze the word order in declarative sentences where both the subject and object are nouns. Here are the key points extracted from the paragraphs:

1. **Paragraph 1**:
   - ""Constituent order in Manambu is predominantly verb-final in main clauses, and almost exclusively so in dependent clauses.""
   - ""In a transitive clause, the order is typically AOV.""
   - Examples provided show AOV (Subject-Object-Verb) order.

2. **Paragraph 2**:
   - ""A fronted O in OAV clauses often appears in a highlighting focus construction.""
   - Examples provided show OAV (Object-Subject-Verb) order for contrastive or new information.

3. **Paragraph 3**:
   - Discusses the structure of noun phrases and the order of modifiers but does not directly address the order of subject, object, and verb in clauses.

4. **Paragraph 4**:
   - ""The constituent order in imperative clauses follows the same principles as that in declarative clauses: it is predominantly verb-final.""
   - Examples provided show verb-final order.

5. **Paragraph 5**:
   - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

6. **Paragraph 6**:
   - ""The order of constituents is fixed: the predicate always comes last.""
   - Examples provided show verb-final order.

7. **Paragraph 7**:
   - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

8. **Paragraph 8**:
   - ""The constituent order in imperative clauses follows the same principles as that in declarative clauses: it is predominantly verb-final.""
   - Examples provided show verb-final order.

9. **Paragraph 9**:
   - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

10. **Paragraph 10**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

11. **Paragraph 11**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

12. **Paragraph 12**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

13. **Paragraph 13**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

14. **Paragraph 14**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

15. **Paragraph 15**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

16. **Paragraph 16**:
    - ""Constituent order is not necessarily fixed in main clauses (see §20.2) but is almost always fixed in dependent clauses.""
    - Examples provided show verb-final order.

17. **Paragraph 17**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

18. **Paragraph 18**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

19. **Paragraph 19**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

20. **Paragraph 20**:
    - Discusses the structure of noun phrases and modifiers but does not directly address the order of subject, object, and verb in clauses.

### Conclusion:
Based on the analysis of the provided paragraphs, the dominant word order in Manambu is **SOV (Subject-Object-Verb)**. This conclusion is drawn from multiple references to verb-final order and specific examples showing AOV (Agent-Object-Verb) order in transitive clauses.

**Conclusion: SOV**",sov,sov
Momu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Momu, the dominant word order can be determined as follows:

1. **Paragraph 1**: This paragraph discusses the ordering of participants in a clause, indicating that the subject precedes the object(s), which in turn precede the predicate (verb). This suggests a subject-object-verb (SOV) order.

2. **Paragraph 2**: This paragraph explicitly states that the basic word order of a simple clause in Momu is S(O)V or simply verb-final. It also mentions that all participants in a clause typically occur before the verb, reinforcing the SOV order.

3. **Paragraph 4**: This paragraph provides examples of transitive sentences where the subject precedes the object, and both precede the verb. For example:
   - (8.13a) ""Slupi took the things.""
   - (8.13b) ""Slupi feared the man.""
   - (8.13c) ""Slupi spoke to the man.""
   - (8.13d) ""Slupi shot the man dead.""
   These examples consistently follow the SOV order.

4. **Paragraph 5**: This paragraph discusses the ordering of objects in ditransitive verbs, indicating that both objects occur after the subject and before the verb. This further supports the SOV order.

5. **Paragraph 9**: This paragraph provides examples of bivalent clauses with transitive predicates, showing the subject, oblique-marked object, and verb in that order. For example:
   - (10.3a) ""Flerwick ate fish.""
   - (10.3b) ""I shot a pig.""
   - (10.3c) ""Flerwick was talking to Slupi.""
   These examples also follow the SOV order.

6. **Paragraph 10**: This paragraph mentions that the neutral word order typically places the head (verb) in the clause-final position, which aligns with the SOV order.

7. **Paragraph 15**: This paragraph discusses serial verb constructions (SVCs) and mentions that in verb-final languages like Momu, the reduction of clauses produces a stack of verbs at the right edge of the clause, indicating a verb-final (SOV) structure.

8. **Paragraph 16**: This paragraph states that Momu has a nominative-accusative system of agreement and that subjects are nearly always cross-indexed on verbs, while objects are less so. It also mentions that predicates can be verbal or non-verbal, with many intransitive predicates coded by non-verbal forms, but transitive predicates are almost exclusively coded by verbs, reinforcing the SOV order.

### Conclusion:
**SOV**",sov,sov
Makasae,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Makasae, the dominant word order can be determined as follows:

1. **Paragraph 1** explicitly states that the basic constituent order in Makasae is SOV. It provides examples and explains that this order holds for both kinds of verb-phrase-internal arguments. The example given is:
   - (13) ... [asi-pada Timor]SUBJ [ani]OBJ [pase]PRED ... ‘… my fellow Timorese beat me…’

2. **Paragraph 2** reinforces this by mentioning that non-canonical word orders are relatively rare and that the overwhelming majority of clauses conform to the unmarked SOV word order.

3. **Paragraph 5** also states that the unmarked word order in the clause is SOV and that word order is the main device to indicate the grammatical role of an NP.

4. **Paragraph 6** mentions that the majority of sentences in Makasae follow the unmarked SOV word order, although it allows for left-dislocation of participants for pragmatic purposes.

5. **Paragraph 9** discusses the determination of grammatical roles and mentions that in a sequence of an NP and a transitive verb, the NP preceding the verb is generally interpreted as the verb’s object, which aligns with the SOV order.

6. **Paragraph 15** again confirms that the majority of sentences in Makasae follow the unmarked SOV word order.

Given the consistent mention of SOV as the unmarked or basic word order in multiple paragraphs, it is clear that SOV is the dominant word order in Makasae.

### Conclusion:
**SOV**",sov,sov
Motuna,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Motuna, we can deduce the dominant word order by examining the syntactic structures and examples given.

1. **Paragraph 1**: This paragraph provides a table of basic word orders and mentions that the choice between certain orders depends on which argument is the topic. It lists several possible orders: OAVP, AOVP, AOVP, OVP, AVP, and VP. This indicates that the language allows for flexibility in word order, but it does not specify a single dominant order.

2. **Paragraph 2**: This paragraph discusses the cross-referencing of person and number in NPs and mentions that the ergative suffix marks the A argument. It implies that the word order can vary depending on the topicality and given/new information status of the arguments.

3. **Paragraph 3**: This paragraph categorizes noun phrases and their functions in clauses. It mentions that core arguments are obligatorily cross-referenced by pronominal markings on the verb, which suggests that the verb can appear in various positions relative to the subject and object.

4. **Paragraph 4**: This paragraph lists various tables and diagrams related to gender categories, case suffixes, and other morphological features. It does not provide specific information about the dominant word order.

5. **Paragraph 5**: This paragraph repeats examples of fully inflected non-medial verbs and discusses the cross-referencing of arguments. It mentions that verbs may take core noun phrases (S, A, or O), which are obligatorily cross-referenced, but it does not specify a dominant word order.

6. **Paragraph 6**: This paragraph classifies words into major and minor word classes and describes their syntactic functions. It mentions that Motuna is predominantly agglutinative and that word order is determined by both syntactic and pragmatic factors. It lists SV, OAV, and AOV as commonly found constituent orders.

7. **Paragraph 7**: This paragraph discusses the order of adjectives and participles within noun phrases. It does not provide information about the dominant word order of clauses.

8. **Paragraph 8**: This paragraph provides examples of verb morphology and cross-referencing suffixes. It mentions that transitive verbs require two core arguments (O and A) and that the order of NP constituents and verbs is unmarked but can vary due to discourse factors.

9. **Paragraph 9**: This paragraph provides examples of subjects and objects in transitive clauses. It mentions that A NPs in absolutive case usually function as sentential topics, contrasting with those in ergative case.

10. **Paragraph 10**: This paragraph summarizes the core case markings and mentions that word order is determined by both syntactic and pragmatic factors. It lists SV, OAV, and AOV as commonly found constituent orders.

11. **Paragraph 11**: This paragraph discusses the order of adjectives and participles within noun phrases. It does not provide information about the dominant word order of clauses.

12. **Paragraph 12**: This paragraph discusses rules of dearticulation and TAM and gender suffixes. It does not provide information about the dominant word order of clauses.

13. **Paragraph 13**: This paragraph discusses the order of post-head attributes in noun phrases. It does not provide information about the dominant word order of clauses.

14. **Paragraph 14**: This paragraph discusses attributes within noun phrases and their order. It does not provide information about the dominant word order of clauses.

15. **Paragraph 15**: This paragraph lists gender suffixes and discusses the paradigms of verbs. It does not provide information about the dominant word order of clauses.

16. **Paragraph 16**: This paragraph provides an example of a relative clause modifying a noun phrase. It does not provide information about the dominant word order of clauses.

17. **Paragraph 17**: This paragraph provides examples of compounds and syntactic constructions. It does not provide information about the dominant word order of clauses.

18. **Paragraph 18**: This paragraph provides examples of nominal clauses and their structure. It does not provide information about the dominant word order of clauses.

19. **Paragraph 19**: This paragraph provides an overview of the language's morphology and syntax. It mentions that word order is determined by both syntactic and pragmatic factors and lists SV, OAV, and AOV as commonly found constituent orders.

20. **Paragraph 20**: This paragraph discusses the valency of verbs and their cross-referencing markings. It does not provide information about the dominant word order of clauses.

### Conclusion:
Based on the information provided, it appears that Motuna does not have a single dominant word order. Instead, the word order is flexible and determined by both syntactic and pragmatic factors, with SV, OAV, and AOV being commonly found constituent orders.

**Conclusion: No dominant order**",no dominant order,no dominant order
Lavukaleve,"### Reasoning:

Based on the provided excerpts from the descriptive grammar of Lavukaleve, we can determine the dominant word order of the language. Here are the key points extracted from the text:

1. **Basic Clause Structure**:
   - ""Basic clauses in Lavukaleve consist maximally of a predicate, which is the head of the clause, two core NPs (subject and object arguments of the predicate), and any number of adjuncts.""
   - ""The predicate is typically the final constituent of the clause.""
   - ""Core NPs precede the verb; if there are two, the subject must precede the object.""

2. **Constituent Order**:
   - ""There is thus a fairly strict constituent order for basic Lavukaleve clauses: SOV.""
   - ""It was stated above that there was a fairly strict constituent order SV/AOV. This is for the most part true; if both subject and object NPs occur before the predicate, they must occur in that order, and usually the predicate is the final element of the sentence.""

3. **Examples**:
   - ""A textual example of a near-maximal clause: [Aka] [taragau na ne ruia la] [tail fi] [lovolori hi].""
   - ""In this example, there are two NPs; taragau na ne ruia la, the subject; and tail fi, the object (with a focus marker). The predicate is lovolori hi (with a focus marker).""

4. **Flexibility and Variations**:
   - ""However it is not unknown for one of the NPs, usually the subject NP, to appear after the predicate. If this does happen, there is almost always an intonation break between the predicate and the NP.""
   - ""Many such constructions seem to be repair constructions, in which the speaker, having omitted to mention the NP subject overtly, then wonders whether the hearer understood it properly, and adds it in as an afterthought.""

### Conclusion:
The dominant word order in Lavukaleve is **SOV (Subject-Object-Verb)**. This conclusion is based on the consistent description of the basic clause structure and constituent order provided in the grammar, which specifies that the subject and object precede the verb, with the subject preceding the object.

**Conclusion: SOV**",sov,sov
Dla (Menggwa),"Based on the provided paragraphs from the descriptive grammar of Dla (Menggwa), the dominant word order can be determined as follows:

1. **Paragraph 3** and **Paragraph 6** both indicate that clauses are predominantly verb-final. Specifically, Paragraph 3 states, ""When there are (pro)nominals in a clause, the verb is placed after all the (pro)nominals."" This suggests a tendency towards a verb-final structure. Paragraph 6 reinforces this by stating, ""Most clauses are verb-final, and the order amongst the free constituents (noun phrases and other words) before the verb is free.""

2. **Paragraph 7** and **Paragraph 8** further support this by reiterating that clauses are usually verb-final, with the order of constituents before the verb being free. Paragraph 7 mentions, ""Clauses are most usually verb-final,"" and Paragraph 8 states, ""Clauses are predominantly verb-final.""

3. **Paragraph 11** provides examples where the verb follows the subject and object, such as in the sentence ""Hilari medicine drink-3MSG-PAST,"" which translates to ""Hilari took the medicine."" This example follows the SOV order.

4. **Paragraph 2** and **Paragraph 14** discuss the grammatical relations and alignment in the language, but they do not directly address the word order of subject, object, and verb.

5. **Paragraph 10** and **Paragraph 19** discuss noun phrases and modifiers but do not provide information on the overall clause structure.

From the evidence provided, it is clear that the verb typically comes at the end of the clause, and the order of the subject and object before the verb is flexible. This suggests that the dominant word order in Dla (Menggwa) is **SOV** (Subject-Object-Verb).

**Conclusion:** SOV",no dominant order,sov
Duna,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Duna, we can infer the dominant word order of the language. Here is a detailed analysis of the relevant information:

1. **Paragraph 1**:
   - ""In typical word order, subject argument NPs are clause-initial. Object NPs typically follow subject NPs.""
   - This suggests that the subject (S) comes first, followed by the object (O), and then the verb (V) comes last.

2. **Paragraph 2**:
   - This paragraph discusses the identification of subjects and objects but does not provide additional information on word order.

3. **Paragraph 4**:
   - ""An object or oblique may be fronted and occur first in the clause. Fronting typically indicates that a referring expression is pragmatically prominent and focussed in some way.""
   - This indicates that while fronting (moving constituents to the front of the clause) is possible, it is marked and used for pragmatic reasons, not the typical order.

4. **Paragraph 5**:
   - ""Marked constructions typically involve movement of a phrase that is prominent in some way to the front or back of the clause.""
   - This further supports that deviations from the typical word order are pragmatically marked.

5. **Paragraph 6**:
   - ""In bivalent or trivalent clauses, the position of an oblique NP, PlcP or PP generally reflects the nature of its semantic role.""
   - This discusses the placement of oblique arguments but does not contradict the typical SOV order.

6. **Paragraph 8**:
   - ""The typical ordering of subject and object NPs and obliques in the clause is summarised in Figure 4.2.""
   - The figure and examples provided indicate that the subject precedes the object, which precedes the verb.

7. **Paragraph 10**:
   - Examples provided show the subject preceding the object and the verb, consistent with SOV order.

8. **Paragraph 12**:
   - ""In each example the A argument NP precedes the P argument NP, and this exemplifies typical word order.""
   - This confirms that the subject (A argument) precedes the object (P argument), which precedes the verb.

9. **Paragraph 13**:
   - Examples provided show the subject preceding the object and the verb, consistent with SOV order.

10. **Paragraph 17**:
    - ""Serialised verbs as noted in the textual data are always contiguous. Interposing an NP between the verbs was judged to be unacceptable.""
    - This indicates that verbs tend to stay together, supporting the SOV structure.

### Conclusion:
Based on the analysis of the provided paragraphs, the dominant word order in Duna is **SOV** (Subject-Object-Verb).

**Conclusion: SOV**",sov,sov
Taulil,"### Reasoning:

Based on the provided paragraphs, the dominant word order in Taulil can be determined by examining the order of subject (S), object (O), and verb (V) in declarative sentences where both the subject and object are nouns.

1. **Paragraph 1:**
   - The paragraph mentions ""Constituent order AVP ‘A’VPSVVSSV(S)P(S) use of NSPEC go in negation."" This suggests that the order of constituents can vary but does not provide a clear dominant order.

2. **Paragraph 5:**
   - Example (559) shows the structure of a verb complex and mentions that ""O/SO arguments, oblique arguments and adjuncts occur as post-VC elements."" This implies that the object and subject can follow the verb, suggesting a V-initial order.

3. **Paragraph 6:**
   - Example (51a) shows a transitive clause with the order ""da bokbok =a a-bət to kori a-pə∼vunə puikət,"" which translates to ""so that it will not be boiling vigorously, it forms the grease."" The order here is V (a-bət) - O (bokbok) - S (da).
   - Example (51b) shows an intransitive clause with the order ""doto voi idə-re nangə navonbət io iap o və-məto∼mətor konəng me və-t∼ton be boi da məle bətəpm =a iləm=a,"" which translates to ""When the river carried trees like that, he was sitting and looking at the river waiting for the flood to stop."" The order here is V (və-məto∼mətor) - S (iap).

4. **Paragraph 10:**
   - Example (68) shows a transitive clause with the order ""təre moli du ləm bəvon avar kəməron, to kori du-tuk vəvat, məte kori go idə-t∼tu udu, tove məgət o bə= də-mət =a mətmət mərek me i-t∼tu udu, bəvon o kori,"" which translates to ""It’s true that our life before is different, that we didn’t grow fat, like we didn’t grow fat, because now we eat good food, so we are growing fat, before no."" The order here is S (du) - V (tuk) - O (vəvat).

5. **Paragraph 11:**
   - The paragraph explicitly states, ""The basic order of clausal constituents is SVO, with split-intransitivity alignment.""

### Conclusion:
Based on the explicit statement in Paragraph 11 and the examples provided in other paragraphs, the dominant word order in Taulil is **SVO**.

### Conclusion: SVO",svo,svo
Taiap,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Taiap, we can analyze the word order by examining the structure of the sentences given.

1. **Paragraph 5**:
   - Example (4-19b): ""Sopakyi taruŋg kratukun""
     - Translation: ""Sopak chopped firewood""
     - Structure: Subject (Sopak) - Object (firewood) - Verb (chopped)

2. **Paragraph 9**:
   - Example (5-1a): ""poŋgro""
     - Translation: ""they hit him""
     - Structure: Subject (they) - Object (him) - Verb (hit)

3. **Paragraph 12**:
   - Example (3-29): ""ŋayi yu tanun""
     - Translation: ""I saw you""
     - Structure: Subject (I) - Object (you) - Verb (saw)

4. **Paragraph 13**:
   - Example (9-34a): ""Sopakyi Nik tatŋgɨn mbor pokunŋa""
     - Translation: ""Sopak saw Nik spearing the pig""
     - Structure: Subject (Sopak) - Object (Nik) - Verb (saw)

5. **Paragraph 14**:
   - Example (5-6a): ""ewar ŋgɨgi ŋɨ poŋgro""
     - Translation: ""yesterday they hit him""
     - Structure: Subject (they) - Object (him) - Verb (hit)

6. **Paragraph 19**:
   - Example (6-4b): ""ŋguyi nje tatukun""
     - Translation: ""she saw the dog""
     - Structure: Subject (she) - Object (dog) - Verb (saw)

From these examples, it is evident that the dominant word order in Taiap is consistently Subject-Object-Verb (SOV). This pattern is observed across multiple instances where both the subject and the object are nouns, and the verb follows them.

### Conclusion:
SOV",sov,sov
Yimas,"### Reasoning

Based on the provided paragraphs, the dominant word order in Yimas can be determined as follows:

1. **Paragraph 2**: This paragraph discusses the structure of Yimas clauses, emphasizing that the only obligatory constituent of a clause is the verb. It mentions that other constituents are arranged loosely around the verb with no obligatory order, although examples (6-184a,b) with verb-final word order are given as unmarked. However, it also states that verb-initial structures are perfectly grammatical but more marked pragmatically.

2. **Paragraph 3**: This paragraph provides examples where the word order is determined by the verbal prefixes, which indicate the grammatical relations of core nominals. It shows that the same sentence can have different meanings based on the verbal prefixes, not the order of the nouns. This suggests that word order is not rigidly fixed.

3. **Paragraph 8**: This paragraph states that the syntactic cohesion of sentences in all Lower Sepik languages, including Yimas, is remarkably loose, and word order is quite free, although the verb tends to occur finally.

4. **Paragraph 9**: This paragraph discusses the linear order of prefixes on transitive verbs, which is determined by a person hierarchy and a role hierarchy, further indicating that word order is flexible and not strictly fixed.

5. **Paragraph 12**: This paragraph provides examples of noun and verb interactions, showing that word order can vary and is influenced by the pronominal affixes on the verb rather than a fixed syntactic structure.

6. **Paragraph 15**: This paragraph discusses the polysynthetic nature of Yimas, where complex ideas are expressed within single words, and the ordering of morphemes within these complexes is rigid, but the overall word order in clauses is not strictly fixed.

7. **Paragraph 16**: This paragraph mentions that the word order of nouns in Yimas is free and does not signal their syntactic functions, which are indicated by the prefixes on the verb.

8. **Paragraph 18**: This paragraph discusses the flexibility of word order in Yimas, with examples showing that different orders are possible and grammatical.

From these paragraphs, it is clear that Yimas does not have a rigid word order. Instead, it exhibits a high degree of flexibility in the arrangement of subject, object, and verb, with the verb often tending to occur finally but not obligatorily so. The grammatical relations are primarily indicated by verbal prefixes rather than word order.

### Conclusion: No dominant order",no dominant order,no dominant order
Kanum (Ngkâlmpw),"Based on the provided paragraphs from the descriptive grammar of Kanum (Ngkâlmpw), the dominant word order can be determined as follows:

1. **Paragraph 1**: This paragraph explicitly states that Ngkolmpu is largely a verb-final language and mentions a strong tendency to order the constituents as AOV (Agent-Object-Verb) in pragmatically neutral circumstances. The example given, ""Markus-w pr pi s\toru/i"" (Markus-ERG tree 3.ABS SG>3.HOD.PFV\cut.PFV), translates to ""Markus cut the log,"" which follows the AOV (SOV) order.

2. **Paragraph 2**: This paragraph mentions that word order is too flexible to be a reliable diagnostic but does not provide specific examples or a clear dominant order.

3. **Paragraph 3**: This paragraph discusses the distribution of grammatical relations and mentions various alignments but does not provide specific information about the dominant word order in declarative sentences.

4. **Paragraph 4**: This paragraph provides examples of nominal constructions but does not directly address the word order of subject, object, and verb in declarative sentences.

5. **Paragraph 5**: This paragraph discusses nominal syntax and mentions that the language is typically head-final, which aligns with a verb-final (SOV) structure, but it does not provide explicit examples of declarative sentences with both subject and object.

6. **Paragraph 6**: This paragraph provides an overview of nominal syntax and mentions the default ordering of elements within nominal phrases but does not address the word order of subject, object, and verb in declarative sentences.

7. **Paragraph 7**: This paragraph discusses valency and basic clausal syntax, mentioning experiencer-object constructions but does not provide specific information about the dominant word order in declarative sentences.

8. **Paragraph 8**: This paragraph provides examples of personal pronouns and demonstratives but does not address the word order of subject, object, and verb in declarative sentences.

9. **Paragraph 9**: This paragraph discusses word classes and nominal syntax but does not provide specific information about the dominant word order in declarative sentences.

10. **Paragraph 10**: This paragraph provides references and does not address the word order of subject, object, and verb in declarative sentences.

11. **Paragraph 11**: This paragraph discusses nominal syntax and infinitives but does not provide specific information about the dominant word order in declarative sentences.

12. **Paragraph 12**: This paragraph provides examples of nominal constructions but does not address the word order of subject, object, and verb in declarative sentences.

13. **Paragraph 13**: This paragraph discusses determiners and their syntactic behavior but does not provide specific information about the dominant word order in declarative sentences.

14. **Paragraph 14**: This paragraph discusses actor suffixes and agreement features but does not address the word order of subject, object, and verb in declarative sentences.

15. **Paragraph 15**: This paragraph discusses the status of features and constraints but does not provide specific information about the dominant word order in declarative sentences.

16. **Paragraph 16**: This paragraph discusses cognate-object constructions but does not provide specific information about the dominant word order in declarative sentences.

17. **Paragraph 17**: This paragraph discusses transitive-cognate-object alternations but does not provide specific information about the dominant word order in declarative sentences.

18. **Paragraph 18**: This paragraph discusses infinitive constructions but does not provide specific information about the dominant word order in declarative sentences.

19. **Paragraph 19**: This paragraph provides a content paradigm schema but does not address the word order of subject, object, and verb in declarative sentences.

20. **Paragraph 20**: This paragraph discusses positional verbs and their derivations but does not provide specific information about the dominant word order in declarative sentences.

**Reasoning**:
The most relevant information comes from Paragraph 1, which explicitly states that Ngkolmpu is largely a verb-final language with a strong tendency to order constituents as AOV (SOV) in pragmatically neutral circumstances. This aligns with the example provided in the paragraph.

**Conclusion**: SOV",no dominant order,sov
Maybrat,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Maybrat, the dominant word order can be determined as follows:

1. **Paragraph 2**: This paragraph explicitly mentions that ""the SVO word order in Maybrat is very rigid."" This is a strong indication that SVO is the dominant word order in Maybrat.

2. **Paragraph 3**: Examples provided in this paragraph show sentences with clear SVO structure:
   - (33) ""rae m-siar m-me ania"" translates to ""Many people fight with each other,"" where ""rae"" (people) is the subject, ""m-siar"" (fight) is the verb, and ""ania"" (each other) is the object.
   - (34) ""ana ø-sayim ania"" translates to ""They share it with each other,"" where ""ana"" (they) is the subject, ""ø-sayim"" (share) is the verb, and ""ania"" (each other) is the object.

3. **Paragraph 5**: This paragraph provides examples of sentences with SVO structure:
   - (105) ""tuo t-amo t-kah onfuk"" translates to ""I go and I wear clothes,"" where ""tuo"" (I) is the subject, ""t-amo"" (go) is the verb, and ""onfuk"" (clothes) is the object.
   - (106) ""y-ama y-kah po-ø-fayir"" translates to ""He comes and he wears decorations,"" where ""y-ama"" (he comes) is the subject, ""y-kah"" (wear) is the verb, and ""po-ø-fayir"" (decorations) is the object.

4. **Paragraph 8**: This paragraph explicitly states that ""the order of constituents, SVO, is rigid."" It also provides examples:
   - (2) ""ait y-amo Kumurkek"" translates to ""He goes to Kumurkek,"" where ""ait"" (he) is the subject, ""y-amo"" (goes) is the verb, and ""Kumurkek"" is the object.

5. **Paragraph 13**: This paragraph reiterates the rigid SVO structure:
   - (2) ""{Time} + (Subject) s-V (+Object) + {Location/Manner/Aspect + Det}"" confirms the SVO order.

6. **Paragraph 14**: Examples in this paragraph also follow the SVO structure:
   - (9) ""pi Hermanus y-anes oh"" translates to ""The man Hermanus is already old,"" where ""pi Hermanus"" (the man Hermanus) is the subject, ""y-anes"" (is old) is the verb, and ""oh"" (already) is an adverbial modifier.
   - (10) ""ara m-ake re-t-o m-kek"" translates to ""The fruit (of the tree) is red,"" where ""ara"" (fruit) is the subject, ""m-ake"" (is) is the verb, and ""m-kek"" (red) is the object.

### Conclusion:
**SVO**

The dominant word order in Maybrat is SVO (Subject-Verb-Object), as evidenced by multiple explicit statements and examples in the provided paragraphs.",svo,svo
Asmat,"Based on the provided paragraphs from the descriptive grammar of Asmat, there is no direct information about the dominant word order of subject, object, and verb in declarative sentences where both the subject and object are nouns. The paragraphs mainly discuss morphological aspects, suffixes, and syntactical valence without providing clear examples or rules about the typical order of subject, object, and verb in sentences.

1. **Reasoning:**
   - Paragraphs 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, and 20 focus on the morphological structure, suffixes, and syntactical valence of verbs but do not provide explicit information on the order of subject, object, and verb in declarative sentences.
   - The information provided is more about the morphological processes, suffixes for subjects and objects, and the structure of verbal forms rather than the syntactic arrangement of S, O, and V in sentences.

Given the lack of explicit information on the dominant word order in the provided paragraphs, it is not possible to determine the dominant word order for Asmat from this data.

**Conclusion:** Not mentioned in the grammar.",not mentioned in the grammar,not mentioned in the grammar
